title,url,price_raw,info_raw,source,crawl_date
  Xe cũ 2019   Mercedes Benz C class C200 Exclusiv,https://bonbanh.com/oto,860 Triệu,"Xe cũ | 2019 | Mercedes Benz C class C200 Exclusive - 2019 | 860 Triệu | Hà Nội | Mã: 6580993 | *Xe lắp ráp trong nước, màu trắng, máy xăng 1.5 L, số tự động, 5 chỗ , đã đi 79,000 km ... | Mercedes Benz C200 Exclusive Sản xuất 2019 màu trắng nội đen Odo 7,9v km full lịch sử hãng Cam kết xe máy móc zin nguyên bản, ko otai nạn, ngập nước, check hãng toàn quốc ... | Liên hệ: | Thái Mẹc | 21 Phú Hựu - Long Biên Hà Nội | ĐT: 0928 299 999",bonbanh,2025-12-22
  Xe cũ 2020   Mazda CX5 2.0 Premium - 2020  660 T,"https://bonbanh.com/oto/page,2",660 Triệu,"Xe cũ | 2020 | Mazda CX5 2.0 Premium - 2020 | 660 Triệu | Hà Nội | Mã: 6423214 | *Xe lắp ráp trong nước, màu xanh, máy xăng 2.0 L, số tự động, 5 chỗ , đã đi 39,000 km ... | Mazda CX5 2020 Premium. Tên cá nhân, 1 chủ sử dụng từ mới Full lịch sử bảo dưỡng hãng Xe cam kết không lỗi lầm, bao check hãng hoặc gara bất kỳ theo yêu cầu Hỗ trợ trả ... | Liên hệ: | Dang Nam | Số 8 đường 23 Khu ĐT Thành Phố Giao Lưu - Bắc Từ Liêm Hà Nội | ĐT: 0828 313 686",bonbanh,2025-12-22
  Xe cũ 2024   Kia Carens 1.5G Luxury - 2024  665 ,"https://bonbanh.com/oto/page,2",665 Triệu,"Xe cũ | 2024 | Kia Carens 1.5G Luxury - 2024 | 665 Triệu | TP HCM | Mã: 6575732 | *Xe lắp ráp trong nước, màu trắng, máy xăng 1.5 L, số tự động, 7 chỗ , đã đi 11,000 km ... | KIA CARENS LUXURY 2024 – GIA ĐÌNH LỊCH LÃM, GIÁ CỰC TỐT! Bạn đang tìm một chiếc xe 7 chỗ hiện đại, tiết kiệm mà vẫn sang trọng Thì Kia Carens Luxury 2024 chính là lựa ... | Liên hệ: | Trần Thái | Quận Tân Phú TP HCM | ĐT: 0777 776 542",bonbanh,2025-12-22
  Xe cũ 2023   Toyota Land Cruiser 3.5 V6 - 2023  ,"https://bonbanh.com/oto/page,2",5 Tỷ 300 Triệu,"Xe cũ | 2023 | Toyota Land Cruiser 3.5 V6 - 2023 | 5 Tỷ 300 Triệu | Hà Nội | Mã: 6572885 | *Xe nhập khẩu, màu đen, máy xăng 3.4 L, số tự động, 7 chỗ , đã đi 20,000 km ... | One Luxury Cars mới về Toyota Land Cruiser LC300 Up VXR Sản xuất 2023 Đen/đen . Odo 2 vạn km , Tên cá nhân full lịch sử hãng ✓ Option : cam 360 , hộp lạnh , HUD , loa JBL , sấy sưởi ... | Liên hệ: | One Luxury Cars | Villa05 C1 khu đô thị Yên Hoà - Cầu Giấy Hà Nội | ĐT: 0981 388 555",bonbanh,2025-12-22
  Xe cũ 2019   Ford Focus Sport 1.5L - 2019  455 T,"https://bonbanh.com/oto/page,3",455 Triệu,"Xe cũ | 2019 | Ford Focus Sport 1.5L - 2019 | 455 Triệu | Hà Nội | Mã: 6521301 | *Xe lắp ráp trong nước, màu đỏ, máy xăng 1.5 L, số tự động, 5 chỗ , đã đi 42,000 km ... | Ford Focus S sx 2019 ODO 4,2v Các trang bị nổi bật bao gồm đèn pha Bi-Xenon HID, cửa sổ trời, hệ thống điều hòa tự động 2 vùng, ghế da và hệ thống âm thanh Sony với màn hình ... | Liên hệ: | Nam Tiến Auto | 79 Nguyễn Chánh - Nam Trung Yên - Cầu Giấy Hà Nội | ĐT: 0963 583 399",bonbanh,2025-12-22
  Xe cũ 2024   Lexus RX 350 Premium - 2024  3 Tỷ 4,"https://bonbanh.com/oto/page,3",3 Tỷ 439 Triệu,"Xe cũ | 2024 | Lexus RX 350 Premium - 2024 | 3 Tỷ 439 Triệu | Hà Nội | Mã: 6550805 | *Xe nhập khẩu, màu trắng, máy xăng 2.4 L, số tự động, 5 chỗ , đã đi 9,900 km ... | Dũng Anh Auto về thêm Lexus RX350 Premium 2024 • Trắng / nâu, sơn zin 100% • ODO 1 vạn km, xe đẹp như mới • Full lịch sử hãng, pháp lý minh bạch Xe sang – bền bỉ – giữ ... | Liên hệ: | Dũng Anh Auto | 46 Việt Hưng, Q. Long Biên Hà Nội | ĐT: 0929 398 888",bonbanh,2025-12-22
  Xe cũ 2020   Mercedes Benz C class C180 - 2020  ,"https://bonbanh.com/oto/page,3",779 Triệu,"Xe cũ | 2020 | Mercedes Benz C class C180 - 2020 | 779 Triệu | TP HCM | Mã: 6501538 | *Xe lắp ráp trong nước, màu đỏ, máy xăng 1.5 L, số tự động, 5 chỗ , đã đi 56,000 km ... | H2T Auto mới về: - Mercedes Benz C180 2020 - ﻿﻿Odo 5,6 vạn km - Xe sẵn giao toàn quốc 1-3 ngày - Thủ tục sang tên, pháp lý rõ ràng - ﻿﻿Cam kết không đâm đụng, không ngập ... | Liên hệ: | H2T Auto | 70 đường 15, KĐT Vạn Phúc, Hiệp Bình TP HCM | ĐT: 0988 088 380",bonbanh,2025-12-22
  Xe mới 2025   VinFast VF9 Eco - 2025  1 Tỷ 267 T,"https://bonbanh.com/oto/page,3",1 Tỷ 267 Triệu,"Xe mới | 2025 | VinFast VF9 Eco - 2025 | 1 Tỷ 267 Triệu | TP HCM | Mã: 6479246 | *Xe lắp ráp trong nước, màu trắng, xe điện , số tự động, 7 chỗ ... | VINFAST VF9 - GIAO XE NGAY, ĐỦ MÀU LỰA CHỌN! => TRẢ TRƯỚC CHỈ TỪ 299 TRIỆU =>> FREE sạc tới 2027 - Trả trước 20%, nhận xe chỉ từ 299 Triệu - 0Đ Gói Gửi xe và Sạc pin tại ... | Liên hệ: | VinFast Ba Tháng Hai | Tầng 1 TTTM Vincom Ba Tháng Hai, 3C Đường 3 Tháng 2, Phường 11, ... TP HCM | ĐT: 0962 937 738",bonbanh,2025-12-22
  Xe mới 2023   Volkswagen Teramont 2.0 AT - 2023 ,"https://bonbanh.com/oto/page,3",1 Tỷ 788 Triệu,"Xe mới | 2023 | Volkswagen Teramont 2.0 AT - 2023 | 1 Tỷ 788 Triệu | TP HCM | Mã: 6501748 | *Xe nhập khẩu, màu trắng, máy xăng 2.0 L, số tự động, 7 chỗ ... | Volkswagen Teramont 2.0AT Sẽ được giảm thêm khi quý khách đến gặp trực tiếp Teramont – chiếc SUV 7 chỗ full-size,nhập nguyên chiếc từ Mỹ Nếu quý khách chọn xe tháng 10 này ... | Liên hệ: | Mr Thanh | 115 Lý Chính Thắng Quận 3 TP HCM | ĐT: 0354 791 454 - 0981 771 800",bonbanh,2025-12-22
  Xe cũ 2021   Peugeot 5008 AL 1.6 AT - 2021  819 ,"https://bonbanh.com/oto/page,3",819 Triệu,"Xe cũ | 2021 | Peugeot 5008 AL 1.6 AT - 2021 | 819 Triệu | Hải Phòng | Mã: 6547651 | *Xe lắp ráp trong nước, màu trắng, máy xăng 1.6 L, số tự động, 7 chỗ , đã đi 21,000 km ... | Auto8x về siêu phẩm peugeot 5008 AL sx 2021 model 2022 lướt 21000km. Xe một chủ mua mới bảo dưỡng full hãng. Giá Còn thoả thuận. Mời ace quan tâm lh qua hotline | Liên hệ: | Auto 8X | 4b Tân Dương, Thuỷ Nguyên Hải Phòng | ĐT: 0855 699 999",bonbanh,2025-12-22
  Xe mới 2025   VinFast VF5 Plus - 2025  482 Triệu,"https://bonbanh.com/oto/page,3",482 Triệu,"Xe mới | 2025 | VinFast VF5 Plus - 2025 | 482 Triệu | Hà Nội | Mã: 6427256 | *Xe lắp ráp trong nước, màu đen, xe điện , số tự động, 5 chỗ ... | VinFast VF 5 Plus Sở hữu ngoại hình nhỏ gọn với kích thước 3.965 x 1.720 x 1.580 mm, trọng lượng không tải 1.360 kg.Pin VF 5 Plus có dung lượng khả dụng 37.23 , cho phép xe di ... | Liên hệ: | Mr Trình | 256 Kim Giang Hà Nội | ĐT: 0973 957 009",bonbanh,2025-12-22
  Xe mới 2025   VinFast VF3 Plus - 2025  261 Triệu,"https://bonbanh.com/oto/page,3",261 Triệu,"Xe mới | 2025 | VinFast VF3 Plus - 2025 | 261 Triệu | Hà Nội | Mã: 6538886 | *Xe lắp ráp trong nước, màu đen, xe điện , số tự động, 4 chỗ ... | Siêu hot VF3 . Thời gian sạc pin lên tới 70% trong chỉ 30 phút . Nội thất rộng rãi cho 4 người, màn hình cảm ứng 10 inch . Khoảng sáng gầm tới 191 mm, xe nhỏ gọn thuận lợi di ... | Liên hệ: | Vinfast Tràng An Lê Văn ... | Số 68 Lê Văn Lương, Nhân Chính, Thanh Xuân Hà Nội | ĐT: 0862 886 369",bonbanh,2025-12-22
  Xe cũ 2020   Mazda CX5 2.0 Premium - 2020  660 T,"https://bonbanh.com/oto/page,3",660 Triệu,"Xe cũ | 2020 | Mazda CX5 2.0 Premium - 2020 | 660 Triệu | Hà Nội | Mã: 6423214 | *Xe lắp ráp trong nước, màu xanh, máy xăng 2.0 L, số tự động, 5 chỗ , đã đi 39,000 km ... | Mazda CX5 2020 Premium. Tên cá nhân, 1 chủ sử dụng từ mới Full lịch sử bảo dưỡng hãng Xe cam kết không lỗi lầm, bao check hãng hoặc gara bất kỳ theo yêu cầu Hỗ trợ trả ... | Liên hệ: | Dang Nam | Số 8 đường 23 Khu ĐT Thành Phố Giao Lưu - Bắc Từ Liêm Hà Nội | ĐT: 0828 313 686",bonbanh,2025-12-22
  Xe cũ 2024   Kia Carens 1.5G Luxury - 2024  665 ,"https://bonbanh.com/oto/page,3",665 Triệu,"Xe cũ | 2024 | Kia Carens 1.5G Luxury - 2024 | 665 Triệu | TP HCM | Mã: 6575732 | *Xe lắp ráp trong nước, màu trắng, máy xăng 1.5 L, số tự động, 7 chỗ , đã đi 11,000 km ... | KIA CARENS LUXURY 2024 – GIA ĐÌNH LỊCH LÃM, GIÁ CỰC TỐT! Bạn đang tìm một chiếc xe 7 chỗ hiện đại, tiết kiệm mà vẫn sang trọng Thì Kia Carens Luxury 2024 chính là lựa ... | Liên hệ: | Trần Thái | Quận Tân Phú TP HCM | ĐT: 0777 776 542",bonbanh,2025-12-22
  Xe cũ 2023   Toyota Land Cruiser 3.5 V6 - 2023  ,"https://bonbanh.com/oto/page,3",5 Tỷ 300 Triệu,"Xe cũ | 2023 | Toyota Land Cruiser 3.5 V6 - 2023 | 5 Tỷ 300 Triệu | Hà Nội | Mã: 6572885 | *Xe nhập khẩu, màu đen, máy xăng 3.4 L, số tự động, 7 chỗ , đã đi 20,000 km ... | One Luxury Cars mới về Toyota Land Cruiser LC300 Up VXR Sản xuất 2023 Đen/đen . Odo 2 vạn km , Tên cá nhân full lịch sử hãng ✓ Option : cam 360 , hộp lạnh , HUD , loa JBL , sấy sưởi ... | Liên hệ: | One Luxury Cars | Villa05 C1 khu đô thị Yên Hoà - Cầu Giấy Hà Nội | ĐT: 0981 388 555",bonbanh,2025-12-22
  Xe cũ 2023   Mazda 2 Sport Premium - 2023  478 T,"https://bonbanh.com/oto/page,3",478 Triệu,"Xe cũ | 2023 | Mazda 2 Sport Premium - 2023 | 478 Triệu | Hà Nội | Mã: 6576670 | *Xe nhập khẩu, màu trắng, máy xăng 1.5 L, số tự động, 5 chỗ , đã đi 12,000 km ... | Mazda 2 Premium Sport Odo : 12.000 km Sản xuất 2023 Xe bán ra bởi Q Auto ‍KHÔNG đâm đụng ‍KHÔNG ngập nước ‍KHÔNG bổ máy ‍KHÔNG lỗi điện hoặc bất cứ tính năng ... | Liên hệ: | Q-auto | Lô 2 Nguyễn Khánh Toàn, Cầu Giấy (đối diện 96 NKT) Hà Nội | ĐT: 0911 228 866",bonbanh,2025-12-22
  Xe cũ 2021   Hyundai Kona Tiêu Chuẩn 2.0 AT - 20,"https://bonbanh.com/oto/page,3",499 Triệu,"Xe cũ | 2021 | Hyundai Kona Tiêu Chuẩn 2.0 AT - 2021 | 499 Triệu | Hà Nội | Mã: 6544607 | *Xe lắp ráp trong nước, màu trắng, máy xăng 2.0 L, số tự động, 5 chỗ , đã đi 30,000 km ... | Hyundai Kona 2.0 At tiêu chuẩn. Sx 2021. - odo 3 vạn km, nội ngoại thất rất mới full ls hãng. Xe đã lên màn hình ,gương điện, loa sub. - xe bán có cam kết chất lượng bằng văn ... | Liên hệ: | Chử Hùng | Nghĩa Tân, Nghĩa Đô Hà Nội | ĐT: 0981 708 989",bonbanh,2025-12-22
  Xe cũ 2022   Nissan Almera EL 1.0 CVT - 2022  39,"https://bonbanh.com/oto/page,3",399 Triệu,"Xe cũ | 2022 | Nissan Almera EL 1.0 CVT - 2022 | 399 Triệu | Hà Nội | Mã: 6584911 | *Xe nhập khẩu, màu xám, máy xăng 1.0 L, số tự động, 5 chỗ , đã đi 42,000 km ... | Nissan Almera EL 1.0AT nhập khẩu thái lan, sản xuất 2022 đăng kí lần đầu 2023 màu xám, xe tên cá nhân biển hà nội một chủ sử dụng từ mới chạy zin hơn 4v km, lốp zin theo xe ... | Liên hệ: | Auto Vượng Phương | Số 2 Trần Hữu Dực - Mỹ Đình Hà Nội | ĐT: 0932 835 678 - 0927 828 888",bonbanh,2025-12-22
  Xe cũ 2024   Kia Seltos 1.5 AT - 2024  578 Triệu,"https://bonbanh.com/oto/page,3",578 Triệu,"Xe cũ | 2024 | Kia Seltos 1.5 AT - 2024 | 578 Triệu | Hà Nội | Mã: 6571420 | *Xe lắp ráp trong nước, màu xanh, máy xăng 1.5 L, số tự động, 5 chỗ , đã đi 19,000 km ... | - Bán xe Kia Selltos 1.5AT fom mới sản xuất 2024 màu xanh cực đẹp, xe tên cá nhân biển hà nội 1 chủ sử dụng, chạy zin có 2v km full lịch sử bảo dưỡng hãng, xe đi quá giữ gìn ... | Liên hệ: | Auto Vượng Phương | Số 2 Trần Hữu Dực - Mỹ Đình Hà Nội | ĐT: 0932 835 678 - 0927 828 888",bonbanh,2025-12-22
  Xe cũ 2022   Toyota Camry 2.5Q - 2022  1 Tỷ 135 ,"https://bonbanh.com/oto/page,3",1 Tỷ 135 Triệu,"Xe cũ | 2022 | Toyota Camry 2.5Q - 2022 | 1 Tỷ 135 Triệu | Hà Nội | Mã: 6563026 | *Xe nhập khẩu, màu trắng, máy xăng 2.5 L, số tự động, 5 chỗ , đã đi 40,000 km ... | Toyota Camry 2.5Q 2022 Odo: 4 vạn km zin Ai có nhu cầu mời liên hệ để biết thêm thông tin chi tiết | Liên hệ: | Trang Béo Auto | 8 Ngô Gia Tự , Long Biên Hà Nội | ĐT: 0914 496 688",bonbanh,2025-12-22
  Xe cũ 2016   Mitsubishi Outlander Sport 2.0 CVT ,"https://bonbanh.com/oto/page,3",445 Triệu,"Xe cũ | 2016 | Mitsubishi Outlander Sport 2.0 CVT Premium - 2016 | 445 Triệu | Hà Nội | Mã: 6546710 | *Xe nhập khẩu, màu trắng, máy xăng 2.0 L, số tự động, 5 chỗ , đã đi 80,000 km ... | Mitsubishi Outlander Sport 2.0CVT đời 2016 bản nhập Nhật đời chót, đi 8 vạn km. Full option. - Xe cam kết không đâm đụng, không ngập nước, bao check hãng toàn quốc. - Hỗ trợ sang ... | Liên hệ: | Hà Thành Car | 38 BT1, KĐT Pháp Vân, Phường Yên Sở Hà Nội | ĐT: 0797 808 888",bonbanh,2025-12-22
  Xe cũ 2016   Honda CRV 2.4 AT - TG - 2016  558 T,"https://bonbanh.com/oto/page,3",558 Triệu,"Xe cũ | 2016 | Honda CRV 2.4 AT - TG - 2016 | 558 Triệu | Hà Nội | Mã: 6531109 | *Xe lắp ráp trong nước, màu trắng, máy xăng 2.4 L, số tự động, 5 chỗ , đã đi 129,000 km ... | Auto 596 bán xe . HonDa CRV 2016 2.4L TG Nội ngoại thất còn rất mới và đẹp. Full lịch sử bảo dưỡng hãng Auto 596 cam kết . Xe nguyên bản. Ko đâm đụng . Ko tai nạn . Ko ngập ... | Liên hệ: | Auto 596 | 23 Vũ Đức Thận, Long Biên Hà Nội | ĐT: 0945 636 838 - 0982 726 636",bonbanh,2025-12-22
  Xe cũ 2022   Mercedes Benz G class G63 AMG - 202,"https://bonbanh.com/oto/page,3",9 Tỷ 800 Triệu,"Xe cũ | 2022 | Mercedes Benz G class G63 AMG - 2022 | 9 Tỷ 800 Triệu | Hà Nội | Mã: 6317403 | *Xe nhập khẩu, màu đen, máy xăng 4.0 L, số tự động, 5 chỗ , đã đi 20,000 km ... | Mercedes G63 Amg sx 2022 xe nhập hãng màu đen nt cohiba, Tên cá nhân sử dụng 20,000 km Xin vui lòng liên hệ trực tiếp | Liên hệ: | Vũ Trọng | Hà Nội Hà Nội | ĐT: 0906 983 388",bonbanh,2025-12-22
  Xe mới 2025   Mazda CX5 Deluxe 2.0 AT - 2025  70,"https://bonbanh.com/oto/page,3",709 Triệu,"Xe mới | 2025 | Mazda CX5 Deluxe 2.0 AT - 2025 | 709 Triệu | TP HCM | Mã: 5207627 | *Xe lắp ráp trong nước, màu trắng, máy xăng 2.0 L, số tự động, 5 chỗ ... | Mazda CX5 Deluxe 2.0 AT Mazda CX-5 được trang bị rất nhiều những tiện ích giải trí nổi bật, có thể kể đến như: * Điều hoà tự động 2 vùng độc lập. * Hệ thống thông ... | Liên hệ: | Thảo | 827a - 829 Trường Chinh, P. Tây Thạnh, Q. Tân Phú TP HCM | ĐT: 0986 908 479",bonbanh,2025-12-22
  Xe cũ 2022   Mercedes Benz G class G63 AMG - 202,"https://bonbanh.com/oto/page,4",9 Tỷ 800 Triệu,"Xe cũ | 2022 | Mercedes Benz G class G63 AMG - 2022 | 9 Tỷ 800 Triệu | Hà Nội | Mã: 6317403 | *Xe nhập khẩu, màu đen, máy xăng 4.0 L, số tự động, 5 chỗ , đã đi 20,000 km ... | Mercedes G63 Amg sx 2022 xe nhập hãng màu đen nt cohiba, Tên cá nhân sử dụng 20,000 km Xin vui lòng liên hệ trực tiếp | Liên hệ: | Vũ Trọng | Hà Nội Hà Nội | ĐT: 0906 983 388",bonbanh,2025-12-22
  Xe mới 2025   Mazda CX5 Deluxe 2.0 AT - 2025  70,"https://bonbanh.com/oto/page,4",709 Triệu,"Xe mới | 2025 | Mazda CX5 Deluxe 2.0 AT - 2025 | 709 Triệu | TP HCM | Mã: 5207627 | *Xe lắp ráp trong nước, màu trắng, máy xăng 2.0 L, số tự động, 5 chỗ ... | Mazda CX5 Deluxe 2.0 AT Mazda CX-5 được trang bị rất nhiều những tiện ích giải trí nổi bật, có thể kể đến như: * Điều hoà tự động 2 vùng độc lập. * Hệ thống thông ... | Liên hệ: | Thảo | 827a - 829 Trường Chinh, P. Tây Thạnh, Q. Tân Phú TP HCM | ĐT: 0986 908 479",bonbanh,2025-12-22
  Xe mới 2025   Lexus RX 350h Premium - 2025  3 Tỷ,"https://bonbanh.com/oto/page,4",3 Tỷ 500 Triệu,"Xe mới | 2025 | Lexus RX 350h Premium - 2025 | 3 Tỷ 500 Triệu | Hà Nội | Mã: 6466447 | *Xe nhập khẩu, màu trắng, xe hybrid 2.5 L, số tự động, 5 chỗ ... | Lexus RX350h là mẫu SUV hạng sang tích hợp công nghệ xanh tiên tiến, kết hợp giữa động cơ xăng 2.5l và mô-tơ điện trong hệ thống hybrid tự sạc. Công nghệ này giúp xe tiết ... | Liên hệ: | Vân Lê | Ngã tư Phạm Hùng, Dương Đình Nghệ, P Mỹ Đình 1, Q Nam Từ Liêm Hà Nội | ĐT: 0988 920 333",bonbanh,2025-12-22
  Xe cũ 2020   Toyota Yaris 1.5G - 2020  468 Triệu,"https://bonbanh.com/oto/page,4",468 Triệu,"Xe cũ | 2020 | Toyota Yaris 1.5G - 2020 | 468 Triệu | Thái Nguyên | Mã: 6582361 | *Xe nhập khẩu, màu đỏ, máy xăng 1.5 L, số tự động, 5 chỗ , đã đi 72,000 km ... | Bán Yaris 1.5 G 2020, Nhập khẩu nguyên chiếc từ Thái Lan, xe tên tư nhân một chủ từ đầu, đi giữa gìn, chăm sóc tốt, bảo dưỡng hãng thường xuyên, xe rất đẹp. Mới bảo ... | Liên hệ: | Trung Hằng Auto | 16 Phan Bội Châu TP Thái Nguyên Thái Nguyên | ĐT: 0913 286 316",bonbanh,2025-12-22
  Xe cũ 2022   Toyota Vios G 1.5 CVT - 2022  455 T,"https://bonbanh.com/oto/page,4",455 Triệu,"Xe cũ | 2022 | Toyota Vios G 1.5 CVT - 2022 | 455 Triệu | Vĩnh Phúc | Mã: 6582052 | *Xe lắp ráp trong nước, màu đen, máy xăng 1.5 L, số tự động, 5 chỗ , đã đi 58,300 km ... | Xe mới về VG sx và đki 12/2022 Odo 58,300km full ls hãng Sơn zin còn nhiều 85-90% >> Điều gì là quan trọng nhất khi chọn mua xe cũ? + Không phải là giá cả. Vì mua xe cũ rẻ vài ... | Liên hệ: | Toyota Sure Hiroshima Vĩnh ... | Mr Huy, Xã Quất Lưu, H. Bình Xuyên Vĩnh Phúc | ĐT: 0977 511 844",bonbanh,2025-12-22
  Xe cũ 2023   Nissan Almera VL 1.0 CVT Cao cấp - ,"https://bonbanh.com/oto/page,4",475 Triệu,"Xe cũ | 2023 | Nissan Almera VL 1.0 CVT Cao cấp - 2023 | 475 Triệu | TP HCM | Mã: 6569106 | *Xe nhập khẩu, màu đen, máy xăng 1.0 L, số tự động, 5 chỗ , đã đi 13,000 km ... | NISSAN ALMERA VL Sản xuất: 2023 đăng kí lần đầu 08/2024. Odo: 13.000 km Màu: Đen Xe cá nhân uỷ quyền. Option: Phim cách nhiệt, Camera hành trình, Lót sàn, Ốp gỗ vô lăng, Cánh ... | Liên hệ: | Huỳnh Hữu Hải | 69 Chế Lan Viên, Phường Tây Thạnh, Quận Tân Phú TP HCM | ĐT: 0373 900 898",bonbanh,2025-12-22
  Xe cũ 2017   Mazda CX5 2.5 AT 2WD - 2017  515 Tr,"https://bonbanh.com/oto/page,4",515 Triệu,"Xe cũ | 2017 | Mazda CX5 2.5 AT 2WD - 2017 | 515 Triệu | Hà Nội | Mã: 6553871 | *Xe lắp ráp trong nước, màu trắng, máy xăng 2.5 L, số tự động, 5 chỗ , đã đi 70,000 km ... | Mazda Cx5 2.5 sản xuất 2017 Đăng ký 8/2017 - Xe tư nhân chính chủ sử dụng. - Odo: 7 vạn km( ckeck hãng thoải mái ) - Xe gia đình nhu cầu đi lại ít, bão dưỡng định kỳ đầy ... | Liên hệ: | Auto Toản Thắng | 491E Nguyễn Văn Cừ - Long Biên Hà Nội | ĐT: 0913 381 232",bonbanh,2025-12-22
  Xe cũ 2018   Honda CRV G - 2018  620 Triệu   TP ,"https://bonbanh.com/oto/page,4",620 Triệu,"Xe cũ | 2018 | Honda CRV G - 2018 | 620 Triệu | TP HCM | Mã: 6453233 | *Xe nhập khẩu, màu trắng, máy xăng 1.5 L, số tự động, 7 chỗ , đã đi 97,000 km ... | Cần bán Honda CRV 1.5G đời 2018. Xe sử dụng 97000km. Xe bão dưỡng đầy đủ . Còn rất mới. Có thể đổi xe khác khi quí A/c cần Hổ trợ tài chính | Liên hệ: | Salon Ôtô Nhật Tâm | A8/33 Ql50, xã Bình Hưng, H. Bình Chánh TP HCM | ĐT: 0906 240 340",bonbanh,2025-12-22
  Xe cũ 2021   Mazda 6 Premium 2.0 AT - 2021  620 ,"https://bonbanh.com/oto/page,4",620 Triệu,"Xe cũ | 2021 | Mazda 6 Premium 2.0 AT - 2021 | 620 Triệu | Bà Rịa Vũng Tàu | Mã: 6574202 | *Xe lắp ráp trong nước, màu xám, máy xăng 2.0 L, số tự động, 5 chỗ , đã đi 30,000 km ... | Bé đã Spa xong rồi, mời ae ghé thẩm! Chỉ cần đưa trước 250 triệu, nhận xe đi Tết! MAZDA 6 2.0 Premium Lăn bánh 5 năm chỉ : 33.000km ( 6.000/năm) Options trang bị tận nóc: - ... | Liên hệ: | Dscars Auto | 243 Lê Hồng Phong - Tp Vũng Tàu Bà Rịa Vũng Tàu | ĐT: 0798 489 999",bonbanh,2025-12-22
  Xe cũ 2023   Toyota Vios G 1.5 CVT - 2023  468 T,"https://bonbanh.com/oto/page,4",468 Triệu,"Xe cũ | 2023 | Toyota Vios G 1.5 CVT - 2023 | 468 Triệu | Bình Dương | Mã: 6548195 | *Xe lắp ráp trong nước, màu trắng, máy xăng 1.5 L, số tự động, 5 chỗ , đã đi 61,000 km ... | Toyota Vios Bản G Sản xuất 2023 ✓ Odo : 6v km Cam kết xe không đâm đụng ngập nước, Máy số keo chỉ zin nguyên bản! Hotline : E Sơn | Liên hệ: | Nguyễn Sơn Auto | 1-3 Đường N5, Phú Hồng Thịnh 9, Dĩ An Bình Dương | ĐT: 0927 286 666",bonbanh,2025-12-22
  Xe cũ 2022   Kia Seltos Premium 1.4 AT - 2022  5,"https://bonbanh.com/oto/page,4",595 Triệu,"Xe cũ | 2022 | Kia Seltos Premium 1.4 AT - 2022 | 595 Triệu | Phú Thọ | Mã: 6524983 | *Xe lắp ráp trong nước, màu đỏ, máy xăng 1.4 L, số tự động, 5 chỗ , đã đi 56,000 km ... | xe 2022 đky 2023 zin từng con ốc, cam kết zin theo nhà sản xuất, ko đâm đụng, ko ngậm nước, ko mất keo chỉ, máy số zin đét, nội ngoại thất cực mới | Liên hệ: | Mitsubishi Phú Thọ - Ucar | Khu Hoà Bình 1, Việt Trì Phú Thọ | ĐT: 0822 936 886",bonbanh,2025-12-22
  Xe cũ 2022   Toyota Avanza Premio 1.5 AT - 2022 ,"https://bonbanh.com/oto/page,4",465 Triệu,"Xe cũ | 2022 | Toyota Avanza Premio 1.5 AT - 2022 | 465 Triệu | TP HCM | Mã: 6433427 | *Xe nhập khẩu, màu đen, máy xăng 1.5 L, số tự động, 7 chỗ , đã đi 65,000 km ... | Bán xe Toyota Avenza đời 2022 số tự động màu đen. Xe còn đẹp máy móc rin không đâm đụng không ngập nước máy chạy ngon êm chạy nhẹ. Xe ngoại thất ... | Liên hệ: | Auto Đua Phạm | 75 Trần Văn Mười, Xuân Thới Thượng, H. Hóc môn TP HCM | ĐT: 0938 374 477",bonbanh,2025-12-22
  Xe cũ 2024   VinFast VF5 Plus - 2024  369 Triệu ,"https://bonbanh.com/oto/page,4",369 Triệu,"Xe cũ | 2024 | VinFast VF5 Plus - 2024 | 369 Triệu | TP HCM | Mã: 6584376 | *Xe lắp ráp trong nước, màu xanh, xe điện , số tự động, 5 chỗ ... | -VinFast VF5; -Xe đã mua pin; -Màu Xanh; -Một chủ từ đầu; -Còn đủ 2 chìa khoá; -Nội thất, âm thanh: còn zin nguyên bản của hãng; chưa độ gì cả; -Xe có trang bị thêm: phim ... | Liên hệ: | Võ Long Hải | 464, kinh dương vương, P an lạc A, Q Bình Tân TP HCM | ĐT: 0909 285 684",bonbanh,2025-12-22
  Xe cũ 2011   Toyota Highlander LE 2.7 - 2011  47,"https://bonbanh.com/oto/page,4",475 Triệu,"Xe cũ | 2011 | Toyota Highlander LE 2.7 - 2011 | 475 Triệu | TP HCM | Mã: 6548832 | *Xe nhập khẩu, màu vàng, máy xăng 2.7 L, số tự động, 7 chỗ , đã đi 89,500 km ... | Toyota Higlander 2011 hàng full cửa sổ trời nhiều đồ chơi nội thất niệm da zin ít đi còn rất mới xe bao chạy gầm máy cách âm êm ru ít hao xăng bs tp ... | Liên hệ: | Auto Minh Quang | 222 Đinh Bộ Lĩnh, P 26, Q. Bình Thạnh TP HCM | ĐT: 0933 334 533",bonbanh,2025-12-22
