title,url,price_raw,info_raw,source,crawl_date
"Xe cũ 2020   Honda City 1.5TOP - 2020  430 Triệu   Hà Nội    Mã: 6603898   *Xe lắp ráp trong nước, màu xanh, máy xăng 1.5 L, số tự động, 5 chỗ , đã đi 70,000 km ...   CITY TOP 2020
Xanh Cavanside ĐẸP CĂNG * 1 chủ SX - ĐK 8/2020 * 7v zin * Full bảo dưỡng hãng Còn lốp zin theo xe
sơ cua mới cứng Hồ sơ đang rút
Xem xe tại hà nội",https://bonbanh.com/xe-honda-city-1.5top-2020-6603898,430 Triệu,"Xe cũ | 2020 | Honda City 1.5TOP - 2020 | 430 Triệu | Hà Nội | Mã: 6603898 | *Xe lắp ráp trong nước, màu xanh, máy xăng 1.5 L, số tự động, 5 chỗ , đã đi 70,000 km ... | CITY TOP 2020 Xanh Cavanside ĐẸP CĂNG * 1 chủ SX - ĐK 8/2020 * 7v zin * Full bảo dưỡng hãng Còn lốp zin theo xe sơ cua mới cứng Hồ sơ đang rút Xem xe tại hà nội | Liên hệ: | Mỹ Đình | Hà Nội Hà Nội | ĐT: 0878 684 778",bonbanh,2026-01-02
"Xe mới 2025   Toyota Land Cruiser 3.5 V6 - 2025  4 Tỷ 580 Triệu   Hà Nội    Mã: 6522006   *Xe nhập khẩu, màu đen, máy xăng 3.4 L, số tự động, 7 chỗ ...   *** Land Cruiser LC300 sẵn xe- Giao Ngay
===================== Giá TỐT NHẤT
- NHẬN làm biển số ĐẸP - GIÁ RẺ
- TRẢ GÓP 80% giá trị XE - Giao xe toàn quốc
*** Land Cruiser LC300
- Trang ...",https://bonbanh.com/xe-toyota-land_cruiser-3.5-v6-2025-6522006,4 Tỷ 580 Triệu,"Xe mới | 2025 | Toyota Land Cruiser 3.5 V6 - 2025 | 4 Tỷ 580 Triệu | Hà Nội | Mã: 6522006 | *Xe nhập khẩu, màu đen, máy xăng 3.4 L, số tự động, 7 chỗ ... | *** Land Cruiser LC300 sẵn xe- Giao Ngay ===================== Giá TỐT NHẤT - NHẬN làm biển số ĐẸP - GIÁ RẺ - TRẢ GÓP 80% giá trị XE - Giao xe toàn quốc *** Land Cruiser LC300 - Trang ... | Liên hệ: | Lộc Phát | Hà Đông Hà Nội | ĐT: 0933 607 777",bonbanh,2026-01-02
"Xe cũ 2015   Toyota Yaris 1.3E - 2015  370 Triệu   TP HCM    Mã: 6516102   *Xe nhập khẩu, màu đỏ, máy xăng 1.3 L, số tự động, 5 chỗ , đã đi 77,500 km ...   [ TOYOTA SURE ĐÔNG SÀI GÒN ]- TRUNG TÂM XE ĐÃ QUA SỬ DỤNG CHÍNH HÃNG
Liên hệ em Phương Toyota ngay để xem xe trực tiếp và hỗ trợ tư vấn nhanh chóng Có Thu mua/ đổi xe cũ lấy ...",https://bonbanh.com/xe-toyota-yaris-1.3e-2015-6516102,370 Triệu,"Xe cũ | 2015 | Toyota Yaris 1.3E - 2015 | 370 Triệu | TP HCM | Mã: 6516102 | *Xe nhập khẩu, màu đỏ, máy xăng 1.3 L, số tự động, 5 chỗ , đã đi 77,500 km ... | [ TOYOTA SURE ĐÔNG SÀI GÒN ]- TRUNG TÂM XE ĐÃ QUA SỬ DỤNG CHÍNH HÃNG Liên hệ em Phương Toyota ngay để xem xe trực tiếp và hỗ trợ tư vấn nhanh chóng Có Thu mua/ đổi xe cũ lấy ... | Liên hệ: | Toyota Sure Đông Sài Gòn ... | 650 QL13, Khu phố 4, Phường Hiệp Bình Phước, TP Thủ Đức TP HCM | ĐT: 0979 891 642",bonbanh,2026-01-02
"Xe cũ 2016   Mercedes Benz C class C200 - 2016  560 Triệu   Hà Nội    Mã: 6381675   *Xe lắp ráp trong nước, màu trắng, máy xăng 2.0 L, số tự động, 5 chỗ , đã đi 69,000 km ...   Phát Lộc Auto bán xế Mercedes C200 sản xuất 2016 tên cá nhân; Xe trang bị full option.Xe bảo dưỡng theo đúng quy trình tại hãng Mercedes;Chủ xe sử dụng giữ gìn…
Hỗ trợ trả vay ...",https://bonbanh.com/xe-mercedes_benz-c_class-c200-2016-6381675,560 Triệu,"Xe cũ | 2016 | Mercedes Benz C class C200 - 2016 | 560 Triệu | Hà Nội | Mã: 6381675 | *Xe lắp ráp trong nước, màu trắng, máy xăng 2.0 L, số tự động, 5 chỗ , đã đi 69,000 km ... | Phát Lộc Auto bán xế Mercedes C200 sản xuất 2016 tên cá nhân; Xe trang bị full option.Xe bảo dưỡng theo đúng quy trình tại hãng Mercedes;Chủ xe sử dụng giữ gìn… Hỗ trợ trả vay ... | Liên hệ: | Phát Lộc Auto | Số 119 Lê Văn Lương, Nhân Chính, Thanh Xuân Hà Nội | ĐT: 0941 768 888",bonbanh,2026-01-02
"Xe cũ 2022   Peugeot 2008 GT Line 1.2 AT - 2022  610 Triệu   Hà Nội    Mã: 6516159   *Xe lắp ráp trong nước, màu trắng, máy xăng 1.2 L, số tự động, 5 chỗ , đã đi 55,000 km ...   VINH QUANG AUTO vừa về chiếc Peugeot 2008 bản GT-Line cao cấp nhất xe sản xuất 2022 đăng ký 2023 tư nhân 1 chủ sử dụng từ mới ODO hơn 5V bảo dưỡng đầy đủ tại hãng sơn Zin ...",https://bonbanh.com/xe-peugeot-2008-gt-line-1.2-at-2022-6516159,610 Triệu,"Xe cũ | 2022 | Peugeot 2008 GT Line 1.2 AT - 2022 | 610 Triệu | Hà Nội | Mã: 6516159 | *Xe lắp ráp trong nước, màu trắng, máy xăng 1.2 L, số tự động, 5 chỗ , đã đi 55,000 km ... | VINH QUANG AUTO vừa về chiếc Peugeot 2008 bản GT-Line cao cấp nhất xe sản xuất 2022 đăng ký 2023 tư nhân 1 chủ sử dụng từ mới ODO hơn 5V bảo dưỡng đầy đủ tại hãng sơn Zin ... | Liên hệ: | Vinh Quang Auto | Trụ cầu T50 - T51 (đối diện trường tiểu học Hoàng Liệt - ... Hà Nội | ĐT: 0354 326 868 - 0975 613 655",bonbanh,2026-01-02
"Xe cũ 2023   Kia Sonet Premium 1.5 AT - 2023  565 Triệu   Bà Rịa Vũng Tàu    Mã: 6603880   *Xe lắp ráp trong nước, màu xám, máy xăng 1.5 L, số tự động, 5 chỗ , đã đi 15,000 km ...   Kia Sonet Premium 1.5 AT, bản Full cao cấp nhất dòng, số tự động, sản xuất 2023, đi chuẩn 15 ngàn km, đầy đủ đồ chơi: ghế da, màn hình, camera lùi, đề nút start/stop, ga tự ...",https://bonbanh.com/xe-kia-sonet-premium-1.5-at-2023-6603880,565 Triệu,"Xe cũ | 2023 | Kia Sonet Premium 1.5 AT - 2023 | 565 Triệu | Bà Rịa Vũng Tàu | Mã: 6603880 | *Xe lắp ráp trong nước, màu xám, máy xăng 1.5 L, số tự động, 5 chỗ , đã đi 15,000 km ... | Kia Sonet Premium 1.5 AT, bản Full cao cấp nhất dòng, số tự động, sản xuất 2023, đi chuẩn 15 ngàn km, đầy đủ đồ chơi: ghế da, màn hình, camera lùi, đề nút start/stop, ga tự ... | Liên hệ: | Ô tô Bảo Khang | 597 QL 51, Hương Sơn, Long Hương, TP. Bà Rịa Bà Rịa Vũng Tàu | ĐT: 0903 128 663 - 0908 521 288",bonbanh,2026-01-02
"Xe mới 2026   Ford Ranger Stomtrak 2.0L 4x4 AT - 2026  999 Triệu   Hà Nội    Mã: 6567369   *Xe nhập khẩu, màu bạc, máy dầu 2.0 L, số tự động, 5 chỗ ...   Ford Ranger Stormtrak 4x4
- Hỗ trợ giao xe toàn quốc , tận nhà
- Hỗ trợ đăng kí , đăng kiểm toàn quốc
- Hỗ trợ vay lên đến 80% giá trị xe
- Thủ tục đơn ...",https://bonbanh.com/xe-ford-ranger-stomtrak-2.0l-4x4-at-2026-6567369,999 Triệu,"Xe mới | 2026 | Ford Ranger Stomtrak 2.0L 4x4 AT - 2026 | 999 Triệu | Hà Nội | Mã: 6567369 | *Xe nhập khẩu, màu bạc, máy dầu 2.0 L, số tự động, 5 chỗ ... | Ford Ranger Stormtrak 4x4 - Hỗ trợ giao xe toàn quốc , tận nhà - Hỗ trợ đăng kí , đăng kiểm toàn quốc - Hỗ trợ vay lên đến 80% giá trị xe - Thủ tục đơn ... | Liên hệ: | Thảo Nguyên | Đống Đa Hà Nội | ĐT: 0965 423 080",bonbanh,2026-01-02
"Xe mới 2025   Volkswagen Viloran Luxury - 2025  2 Tỷ 288 Triệu   Hà Nội    Mã: 6492586   *Xe nhập khẩu, màu đen, máy xăng 2.0 L, số tự động, 7 chỗ ...   Đẳng cấp thương gia – Biểu tượng toàn cầu
Volkswagen Viloran - MPV Đức đẳng cấp
- Xe Đức nhập khẩu
- Trang bị hiện đại - Đèn IQ Light mở rộng góc chiếu
- Tiện nghi ...",https://bonbanh.com/xe-volkswagen-viloran-luxury-2025-6492586,2 Tỷ 288 Triệu,"Xe mới | 2025 | Volkswagen Viloran Luxury - 2025 | 2 Tỷ 288 Triệu | Hà Nội | Mã: 6492586 | *Xe nhập khẩu, màu đen, máy xăng 2.0 L, số tự động, 7 chỗ ... | Đẳng cấp thương gia – Biểu tượng toàn cầu Volkswagen Viloran - MPV Đức đẳng cấp - Xe Đức nhập khẩu - Trang bị hiện đại - Đèn IQ Light mở rộng góc chiếu - Tiện nghi ... | Liên hệ: | Thiện Hữu | CT3 Phạm Văn Đồng, Xuân Đỉnh Hà Nội | ĐT: 0983 258 639",bonbanh,2026-01-02
"Xe cũ 2020   Subaru Forester 2.0i-S EyeSight GT Edition - 2020  710 Triệu   Hà Nội    Mã: 6417174   *Xe nhập khẩu, màu đen, máy xăng 2.0 L, số tự động, 5 chỗ , đã đi 130,000 km ...   Subaru Forester GT Edition 2020 – Đậm chất thể thao, chuẩn SUV an toàn. Nội thất sang trọng, tiện nghi cùng công nghệ EyeSight tiên tiến giúp bạn tự tin trên mọi hành trình. Hệ ...",https://bonbanh.com/xe-subaru-forester-2.0i-s-eyesight-gt-edition-2020-6417174,710 Triệu,"Xe cũ | 2020 | Subaru Forester 2.0i-S EyeSight GT Edition - 2020 | 710 Triệu | Hà Nội | Mã: 6417174 | *Xe nhập khẩu, màu đen, máy xăng 2.0 L, số tự động, 5 chỗ , đã đi 130,000 km ... | Subaru Forester GT Edition 2020 – Đậm chất thể thao, chuẩn SUV an toàn. Nội thất sang trọng, tiện nghi cùng công nghệ EyeSight tiên tiến giúp bạn tự tin trên mọi hành trình. Hệ ... | Liên hệ: | Mạnh Tâm Auto | Số 8 Trần Đăng Ninh, Cầu Giấy Hà Nội | ĐT: 0837 499 999",bonbanh,2026-01-02
"Xe mới 2025   Ford Ranger Stormtrak 2.0L 4x4 AT - 2025  1 Tỷ 39 Triệu   TP HCM    Mã: 6404669   *Xe nhập khẩu, màu xám, máy dầu 2.0 L, số tự động, 5 chỗ ...   Ford Ranger Stormtrak 2.0L 4x4 AT
- Liên hệ ngay để được tư vấn và nhận chương trình khuyến mãi tốt nhất!
***
Option nổi bật:
- Cần số điện tử
- Đèn led matrix
- Camera ...",https://bonbanh.com/xe-ford-ranger-stormtrak-2.0l-4x4-at-2025-6404669,1 Tỷ 39 Triệu,"Xe mới | 2025 | Ford Ranger Stormtrak 2.0L 4x4 AT - 2025 | 1 Tỷ 39 Triệu | TP HCM | Mã: 6404669 | *Xe nhập khẩu, màu xám, máy dầu 2.0 L, số tự động, 5 chỗ ... | Ford Ranger Stormtrak 2.0L 4x4 AT - Liên hệ ngay để được tư vấn và nhận chương trình khuyến mãi tốt nhất! *** Option nổi bật: - Cần số điện tử - Đèn led matrix - Camera ... | Liên hệ: | Bến Thành Ford - CN Chế Lan ... | Henry Phúc - 39 Chế Lan Viên, P Tây Thạnh, Q Tân Phú TP HCM | ĐT: 0901 346 565",bonbanh,2026-01-02
"Xe cũ 2019   Audi Q2 1.4 TFSI - 2019  839 Triệu   TP HCM    Mã: 6383652   *Xe nhập khẩu, màu vàng, máy xăng 1.4 L, số tự động, 5 chỗ , đã đi 66,000 km ...   Audi Q2 máy 1.4AT màu vàng/đen model 2019
Odo: 41.000miles
Xe rất đẹp và mới, không một lỗi nhỏ
- Cam kết không đâm đụng, ngập nước
- Hỗ trợ Vay NH, giao xe, test hãng toàn ...",https://bonbanh.com/xe-audi-q2-1.4-tfsi-2019-6383652,839 Triệu,"Xe cũ | 2019 | Audi Q2 1.4 TFSI - 2019 | 839 Triệu | TP HCM | Mã: 6383652 | *Xe nhập khẩu, màu vàng, máy xăng 1.4 L, số tự động, 5 chỗ , đã đi 66,000 km ... | Audi Q2 máy 1.4AT màu vàng/đen model 2019 Odo: 41.000miles Xe rất đẹp và mới, không một lỗi nhỏ - Cam kết không đâm đụng, ngập nước - Hỗ trợ Vay NH, giao xe, test hãng toàn ... | Liên hệ: | DNZ Phố Xe Lướt | 58 - 60 Phan Khiêm Ích, p. Tân Phong, Quận 7 TP HCM | ĐT: 0906 333 787",bonbanh,2026-01-02
"Xe mới 2025   Honda CRV L - 2025  1 Tỷ 99 Triệu   TP HCM    Mã: 6206542   *Xe lắp ráp trong nước, màu xanh, máy xăng 1.5 L, số tự động, 7 chỗ ...   Em xin cập nhật chương trình bán hàng tháng 12/2025 + Bản CR-V L: Giảm tiền mặt 95tr + Phụ kiện + Xe đạp Modulo
- Có đủ xe đủ màu giao ngay cuối tháng 12/2025 ( Liên hệ ...",https://bonbanh.com/xe-honda-crv-l-2025-6206542,1 Tỷ 99 Triệu,"Xe mới | 2025 | Honda CRV L - 2025 | 1 Tỷ 99 Triệu | TP HCM | Mã: 6206542 | *Xe lắp ráp trong nước, màu xanh, máy xăng 1.5 L, số tự động, 7 chỗ ... | Em xin cập nhật chương trình bán hàng tháng 12/2025 + Bản CR-V L: Giảm tiền mặt 95tr + Phụ kiện + Xe đạp Modulo - Có đủ xe đủ màu giao ngay cuối tháng 12/2025 ( Liên hệ ... | Liên hệ: | Honda Ô Tô Sài Gòn Quận 7 | Đường số 2, Khu dân cư ven sông, Phường Tân Phong, Quận 7 TP HCM | ĐT: 0904 259 538",bonbanh,2026-01-02
"Xe mới 2025   Ford Everest Platinum 2.0L 4x4 AT - 2025  1 Tỷ 500 Triệu   Hà Nội    Mã: 6599253   *Xe nhập khẩu, màu đen, máy dầu 2.0 L, số tự động, 7 chỗ ...   Everest Platinum sang trọng, đẳng cấp, tiện nghi hơn:
- Hàng ghế trước chỉnh điện 10 hướng, làm mát hàng ghế thứ nhất và hàng ghế thứ 2
- Nhớ ghế, vô lăng và gương ...",https://bonbanh.com/xe-ford-everest-platinum-2.0l-4x4-at-2025-6599253,1 Tỷ 500 Triệu,"Xe mới | 2025 | Ford Everest Platinum 2.0L 4x4 AT - 2025 | 1 Tỷ 500 Triệu | Hà Nội | Mã: 6599253 | *Xe nhập khẩu, màu đen, máy dầu 2.0 L, số tự động, 7 chỗ ... | Everest Platinum sang trọng, đẳng cấp, tiện nghi hơn: - Hàng ghế trước chỉnh điện 10 hướng, làm mát hàng ghế thứ nhất và hàng ghế thứ 2 - Nhớ ghế, vô lăng và gương ... | Liên hệ: | Hà Hương | 443 Nguyễn Trãi, Phương Liệt, Tp Hà Nội Hà Nội | ĐT: 0983 588 083",bonbanh,2026-01-02
"Xe mới 2025   Ford Transit Premium+ - 2025  1 Tỷ 56 Triệu   TP HCM    Mã: 6513991   *Xe lắp ráp trong nước, màu bạc, máy dầu 2.3 L, số tay, 18 chỗ ...   Ford Transit Premium+ 18 ghế hoàn toàn mới
KHUYẾN MÃI LỚN TRONG THÁNG - SẴN GIAO NGAY!!
Có hoán cải theo ý muốn của khách hàng
Hỗ trợ trả góp lãi suất ưu đãi
Tặng Phụ kiện ...",https://bonbanh.com/xe-ford-transit-premium+-2025-6513991,1 Tỷ 56 Triệu,"Xe mới | 2025 | Ford Transit Premium+ - 2025 | 1 Tỷ 56 Triệu | TP HCM | Mã: 6513991 | *Xe lắp ráp trong nước, màu bạc, máy dầu 2.3 L, số tay, 18 chỗ ... | Ford Transit Premium+ 18 ghế hoàn toàn mới KHUYẾN MÃI LỚN TRONG THÁNG - SẴN GIAO NGAY!! Có hoán cải theo ý muốn của khách hàng Hỗ trợ trả góp lãi suất ưu đãi Tặng Phụ kiện ... | Liên hệ: | Ms Ly | 39 Chế Lan Viên, Phường Tây Thạnh, Quận Tân Phú TP HCM | ĐT: 0764 335 252",bonbanh,2026-01-02
"Xe mới 2025   Dongfeng Box E2 330 - 2025  549 Triệu   TP HCM    Mã: 6504556   *Xe nhập khẩu, màu trắng, xe điện , số tự động, 5 chỗ ...   DONGFENG BOX – XE ĐIỆN CÔNG NGHỆ CAO, DẪN ĐẦU XU HƯỚNG LÁI THÔNG MINH! Dongfeng Box mang đến trải nghiệm xe điện 5 chỗ rộng rãi, hiện đại, thông minh và tiết kiệm hàng ...",https://bonbanh.com/xe-dongfeng-box-e2-330-2025-6504556,549 Triệu,"Xe mới | 2025 | Dongfeng Box E2 330 - 2025 | 549 Triệu | TP HCM | Mã: 6504556 | *Xe nhập khẩu, màu trắng, xe điện , số tự động, 5 chỗ ... | DONGFENG BOX – XE ĐIỆN CÔNG NGHỆ CAO, DẪN ĐẦU XU HƯỚNG LÁI THÔNG MINH! Dongfeng Box mang đến trải nghiệm xe điện 5 chỗ rộng rãi, hiện đại, thông minh và tiết kiệm hàng ... | Liên hệ: | Wcar - Trung tâm Bán xe ... | 20 Cộng Hoà, Phường Tân Sơn Nhất, Hcm TP HCM | ĐT: 0345 336 066",bonbanh,2026-01-02
"Xe cũ 2023   Mercedes Benz GLC 300 4Matic - 2023  2 Tỷ 338 Triệu   TP HCM    Mã: 6600964   *Xe lắp ráp trong nước, màu trắng, xe hybrid 2.0 L, số tự động, 5 chỗ , đã đi 7,000 km ...   MERCEDES GLC 300 4MATIC BẢN V1 MODEL 2024 TIẾT KIỆM 900TR SO MUA MỚI - CTY XUẤT HÓA ĐƠN CAO
- Lăn bánh: 7.000 km. BẢO HÀNH HÃNG DÀI
- Cam kết văn bản xe không đâm đụng, ...",https://bonbanh.com/xe-mercedes_benz-glc-300-4matic-2023-6600964,2 Tỷ 338 Triệu,"Xe cũ | 2023 | Mercedes Benz GLC 300 4Matic - 2023 | 2 Tỷ 338 Triệu | TP HCM | Mã: 6600964 | *Xe lắp ráp trong nước, màu trắng, xe hybrid 2.0 L, số tự động, 5 chỗ , đã đi 7,000 km ... | MERCEDES GLC 300 4MATIC BẢN V1 MODEL 2024 TIẾT KIỆM 900TR SO MUA MỚI - CTY XUẤT HÓA ĐƠN CAO - Lăn bánh: 7.000 km. BẢO HÀNH HÃNG DÀI - Cam kết văn bản xe không đâm đụng, ... | Liên hệ: | Minh Tùng | Quận 7 TP HCM | ĐT: 0969 330 660",bonbanh,2026-01-02
"Xe mới 2025   Toyota Prado LC250 2.4L - 2025  3 Tỷ 405 Triệu   Hà Nội    Mã: 6583176   *Xe nhập khẩu, màu trắng, máy xăng 2.4 L, số tự động, 7 chỗ ...   Toyota Land Cruiser Prado 2025 Liên hệ em Thiết kế hoàn toàn mới – dáng offroad sang trọng, đậm chất Mỹ ✓ Động cơ xăng 2.4 Turbo mạnh mẽ – tiết kiệm nhiên liệu ...",https://bonbanh.com/xe-toyota-prado-lc250-2.4l-2025-6583176,3 Tỷ 405 Triệu,"Xe mới | 2025 | Toyota Prado LC250 2.4L - 2025 | 3 Tỷ 405 Triệu | Hà Nội | Mã: 6583176 | *Xe nhập khẩu, màu trắng, máy xăng 2.4 L, số tự động, 7 chỗ ... | Toyota Land Cruiser Prado 2025 Liên hệ em Thiết kế hoàn toàn mới – dáng offroad sang trọng, đậm chất Mỹ ✓ Động cơ xăng 2.4 Turbo mạnh mẽ – tiết kiệm nhiên liệu ... | Liên hệ: | Mr Nghĩa | 315 Trường Chinh - Thanh xuân Hà Nội | ĐT: 0927 122 000",bonbanh,2026-01-02
"Xe cũ 2015   Mercedes Benz S class S500L - 2015  1 Tỷ 220 Triệu   Hà Nội    Mã: 6579404   *Xe lắp ráp trong nước, màu trắng, máy xăng 4.7 L, số tự động, 5 chỗ ...   VIETNAM OTO - 15 Nguyễn Văn Cừ !
Bán Mercedes Benz Sclass S500L SX 2015 Model Maybach sang trọng, Đăng ký 2016. Trắng, 2 màn hình sau Remote tùy chỉnh đa chức năng. Động cơ V8 4.7L Turbo, ...",https://bonbanh.com/xe-mercedes_benz-s_class-s500l-2015-6579404,1 Tỷ 220 Triệu,"Xe cũ | 2015 | Mercedes Benz S class S500L - 2015 | 1 Tỷ 220 Triệu | Hà Nội | Mã: 6579404 | *Xe lắp ráp trong nước, màu trắng, máy xăng 4.7 L, số tự động, 5 chỗ ... | VIETNAM OTO - 15 Nguyễn Văn Cừ ! Bán Mercedes Benz Sclass S500L SX 2015 Model Maybach sang trọng, Đăng ký 2016. Trắng, 2 màn hình sau Remote tùy chỉnh đa chức năng. Động cơ V8 4.7L Turbo, ... | Liên hệ: | Viet Nam Auto | 15 Nguyễn Văn Cừ, Long Biên Hà Nội | ĐT: 0989 348 899",bonbanh,2026-01-02
"Xe mới 2025   Toyota Vios G 1.5 CVT - 2025  515 Triệu   Hà Nội    Mã: 5024905   *Xe lắp ráp trong nước, màu trắng, máy xăng 1.5 L, số tự động, 5 chỗ ...   Liên hệ em để đưọc tư vấn và báo giá cụ thể ạ
Những cải tiến:
Màn hình (Apple Carplay/Android Auto)
Ghế thể thao
Hệ thống cảnh báo tiền va chạm ( )
Hệ thống ...",https://bonbanh.com/xe-toyota-vios-g-1.5-cvt-2025-5024905,515 Triệu,"Xe mới | 2025 | Toyota Vios G 1.5 CVT - 2025 | 515 Triệu | Hà Nội | Mã: 5024905 | *Xe lắp ráp trong nước, màu trắng, máy xăng 1.5 L, số tự động, 5 chỗ ... | Liên hệ em để đưọc tư vấn và báo giá cụ thể ạ Những cải tiến: Màn hình (Apple Carplay/Android Auto) Ghế thể thao Hệ thống cảnh báo tiền va chạm ( ) Hệ thống ... | Liên hệ: | Mr Dũng | 315 Trường Chinh - Thanh Xuân Hà Nội | ĐT: 0968 691 690",bonbanh,2026-01-02
"Xe cũ 2011   Toyota Vios 1.5E - 2011  135 Triệu   Hà Nội    Mã: 6593497   *Xe lắp ráp trong nước, màu đỏ, máy xăng 1.5 L, số tay, 5 chỗ ...   Toyota Vios E sx năm 2011 không lỗi không Tacxi không ngập nước, giá bao hồ sơ
Liên hệ em để xem xe.",https://bonbanh.com/xe-toyota-vios-1.5e-2011-6593497,135 Triệu,"Xe cũ | 2011 | Toyota Vios 1.5E - 2011 | 135 Triệu | Hà Nội | Mã: 6593497 | *Xe lắp ráp trong nước, màu đỏ, máy xăng 1.5 L, số tay, 5 chỗ ... | Toyota Vios E sx năm 2011 không lỗi không Tacxi không ngập nước, giá bao hồ sơ Liên hệ em để xem xe. | Liên hệ: | Ô tô cũ Mê Linh | Khu 6 thôn Thường Lệ, xã Đại Thịnh, huyện Mê Linh Hà Nội | ĐT: 0922 269 868 - 0941 444 693",bonbanh,2026-01-02
"Xe cũ 2021   Ford Everest Titanium 2.0L 4x4 AT - 2021  933 Triệu   Hà Nội    Mã: 6603874   *Xe nhập khẩu, màu đen, máy dầu 2.0 L, số tự động, 7 chỗ , đã đi 60,000 km ...   Chợ xe Caron Mỹ Đình - Hệ thống chợ xe toàn quốc!
Hiện đang bán Ford Everest 4x4AT 2021 bản full 2 cầu, nội ngoại thất còn đẹp, chất lượng đạt 90% lúc mới.
Xin cảm ơn ...",https://bonbanh.com/xe-ford-everest-titanium-2.0l-4x4-at-2021-6603874,933 Triệu,"Xe cũ | 2021 | Ford Everest Titanium 2.0L 4x4 AT - 2021 | 933 Triệu | Hà Nội | Mã: 6603874 | *Xe nhập khẩu, màu đen, máy dầu 2.0 L, số tự động, 7 chỗ , đã đi 60,000 km ... | Chợ xe Caron Mỹ Đình - Hệ thống chợ xe toàn quốc! Hiện đang bán Ford Everest 4x4AT 2021 bản full 2 cầu, nội ngoại thất còn đẹp, chất lượng đạt 90% lúc mới. Xin cảm ơn ... | Liên hệ: | Chợ Xe Caron Mỹ Đình | 2 Trần Hữu Dực, Mỹ Đình Hà Nội | ĐT: 0975 207 268 - 0825 597 777",bonbanh,2026-01-02
"Xe cũ 2017   Honda CRV 2.0 AT - 2017  510 Triệu   Hà Nội    Mã: 6558509   *Xe lắp ráp trong nước, màu trắng, máy xăng 2.0 L, số tự động, 5 chỗ ...   VIETNAM OTO - 15 Nguyễn Văn Cừ!
Bán Honda CRV 2.0 AT SX 2017, Trắng, full option: Startop, phanh điên tử, vô lăng tích hợp, chế độ ECON siêu tiết kiệm, màn DVD 10inch, xe tên tư nhân ít ...",https://bonbanh.com/xe-honda-crv-2.0-at-2017-6558509,510 Triệu,"Xe cũ | 2017 | Honda CRV 2.0 AT - 2017 | 510 Triệu | Hà Nội | Mã: 6558509 | *Xe lắp ráp trong nước, màu trắng, máy xăng 2.0 L, số tự động, 5 chỗ ... | VIETNAM OTO - 15 Nguyễn Văn Cừ! Bán Honda CRV 2.0 AT SX 2017, Trắng, full option: Startop, phanh điên tử, vô lăng tích hợp, chế độ ECON siêu tiết kiệm, màn DVD 10inch, xe tên tư nhân ít ... | Liên hệ: | Viet Nam Auto | 15 Nguyễn Văn Cừ, Long Biên Hà Nội | ĐT: 0989 348 899",bonbanh,2026-01-02
"Xe cũ 2015   Toyota Fortuner 2.7V 4x2 AT - 2015  445 Triệu   Hà Nội    Mã: 6366727   *Xe lắp ráp trong nước, màu bạc, máy xăng 2.7 L, số tự động, 7 chỗ ...   VIETNAM OTO -15 Nguyễn Văn Cừ!
Bán Toyota Fortuner 2015, ĐK 2016 (form mới) Tự động, Bạc rất đẹp, Mới 80%. Nội thất nguyên bản, Tên tư nhân ít sử dụng.Rất mới, Ngân hàng cho ...",https://bonbanh.com/xe-toyota-fortuner-2.7v-4x2-at-2015-6366727,445 Triệu,"Xe cũ | 2015 | Toyota Fortuner 2.7V 4x2 AT - 2015 | 445 Triệu | Hà Nội | Mã: 6366727 | *Xe lắp ráp trong nước, màu bạc, máy xăng 2.7 L, số tự động, 7 chỗ ... | VIETNAM OTO -15 Nguyễn Văn Cừ! Bán Toyota Fortuner 2015, ĐK 2016 (form mới) Tự động, Bạc rất đẹp, Mới 80%. Nội thất nguyên bản, Tên tư nhân ít sử dụng.Rất mới, Ngân hàng cho ... | Liên hệ: | Viet Nam Auto | 15 Nguyễn Văn Cừ, Long Biên Hà Nội | ĐT: 0989 348 899",bonbanh,2026-01-02
"Xe cũ 2015   Peugeot 3008 1.6 AT - 2015  335 Triệu   Hà Nội    Mã: 6170695   *Xe lắp ráp trong nước, màu trắng, máy xăng 1.6 L, số tự động, 5 chỗ , đã đi 115,000 km ...   Peugeot 3008 sản xuất 2015
- Màu trắng, nội thất đen, tên cá nhân, biển số Hà Nội
- Bản cao nhất, trang bị full option tiện nghi hiện đại:
+ Cửa sổ trời toàn cảnh Panorama, ...",https://bonbanh.com/xe-peugeot-3008-1.6-at-2015-6170695,335 Triệu,"Xe cũ | 2015 | Peugeot 3008 1.6 AT - 2015 | 335 Triệu | Hà Nội | Mã: 6170695 | *Xe lắp ráp trong nước, màu trắng, máy xăng 1.6 L, số tự động, 5 chỗ , đã đi 115,000 km ... | Peugeot 3008 sản xuất 2015 - Màu trắng, nội thất đen, tên cá nhân, biển số Hà Nội - Bản cao nhất, trang bị full option tiện nghi hiện đại: + Cửa sổ trời toàn cảnh Panorama, ... | Liên hệ: | Auto Car | 270 Nguyễn Xiển, Thanh Xuân, Hà Nội Hà Nội | ĐT: 0966 005 151",bonbanh,2026-01-02
