title,url,price_raw,info_raw,source,crawl_date
2024 - VinFast VF5 Plus - VinFast VF 5 PLUS 2023 Đỏ,https://oto.com.vn/mua-ban-xe-vinfast-vf5-long-an/vf-5-plus-2023-do-aidxc23397666,415 triệu,2024 - VinFast VF5 Plus - VinFast VF 5 PLUS 2023 Đỏ | 36.000 km | Điện | Số tự động | Xe cũ | 415 triệu | Lamchankhang | Long An | 0366829165 | Gọi ngay,otocomvn,2025-12-26
2023 - Toyota Veloz - Xe còn rất mới,https://oto.com.vn/mua-ban-xe-toyota-veloz-hcm/xe-con-rat-moi-aidxc23385020,545 triệu,2023 - Toyota Veloz - Xe còn rất mới | 58.000 km | Máy xăng | Số tự động | Xe cũ | 545 triệu | Phạm Đua | Tp.HCM | 0938374477 | Gọi ngay,otocomvn,2025-12-26
2022 - Mercedes-Benz GLC 300 4Matic - Model 2023 Nhập Đức,https://oto.com.vn/mua-ban-xe-mercedes-benz-glc-300-hcm/model-2023-nhap-duc-aidxc23398348,1 tỉ 659 triệu,2022 - Mercedes-Benz GLC 300 4Matic - Model 2023 Nhập Đức | 19.000 km | Máy xăng | Số tự động | Xe cũ | 1 tỉ 659 triệu | NSG ( NAM SÀI GÒN... | Tp.HCM | 0948608686 | Gọi ngay,otocomvn,2025-12-26
2020 - VinFast Fadil Nâng Cao - VinFast Fadil 2020 1.4 AT Plus - 53000 km,https://oto.com.vn/mua-ban-xe-vinfast-fadil-hcm/2020-14-at-plus-53000-km-aidxc23397773,305 triệu,2020 - VinFast Fadil Nâng Cao - VinFast Fadil 2020 1.4 AT Plus - 53000 km | 53.000 km | Máy xăng | Số tự động | Xe cũ | 305 triệu | Quoc | Tp.HCM | 0878779976 | Gọi ngay,otocomvn,2025-12-26
"2022 - Mercedes-Benz GLC 300 4Matic - Hỗ trợ NH, giao xe, test hãng toàn quốc",https://oto.com.vn/mua-ban-xe-mercedes-benz-glc-300-hcm/ho-tro-nh-giao-xe-test-hang-toan-quoc-aidxc23398355,1 tỉ 739 triệu,"2022 - Mercedes-Benz GLC 300 4Matic - Hỗ trợ NH, giao xe, test hãng toàn quốc | 32.186 km | Máy xăng | Số tự động | Xe cũ | 1 tỉ 739 triệu | NSG ( NAM SÀI GÒN... | Tp.HCM | 0948608686 | Gọi ngay",otocomvn,2025-12-26
2007 - Chevrolet Captiva  - Xe đẹp cán bộ sử dụng,https://oto.com.vn/mua-ban-xe-chevrolet-captiva-hai-duong/xe-dep-can-bo-su-dung-aidxc23393456,148 triệu,2007 - Chevrolet Captiva - Xe đẹp cán bộ sử dụng | 120.000 km | Máy xăng | Số tự động | Xe cũ | 148 triệu | Salon Phong Ô tô ... | Hải Dương | 0988478009 | Gọi ngay,otocomvn,2025-12-26
2016 - Kia Morning - Kia Morning 2016 tại Phú Thọ,https://oto.com.vn/mua-ban-xe-kia-morning-phu-tho/2016-tai-aidxc23397964,125 triệu,2016 - Kia Morning - Kia Morning 2016 tại Phú Thọ | Máy xăng | Số tự động | Xe cũ | 125 triệu | Nguyễn Đại Dươngg | Phú Thọ | 0867140801 | Gọi ngay,otocomvn,2025-12-26
2019 - Lexus NX 300 T - Model 2020 cực đẹp - Bảo dưỡng hãng đầy đủ,https://oto.com.vn/mua-ban-xe-lexus-nx-300-hcm/model-2020-cuc-dep-bao-duong-hang-day-du-aidxc23398357,1 tỉ 679 triệu,2019 - Lexus NX 300 T - Model 2020 cực đẹp - Bảo dưỡng hãng đầy đủ | 43.000 km | Máy xăng | Số tự động | Xe cũ | 1 tỉ 679 triệu | NSG ( NAM SÀI GÒN... | Tp.HCM | 0948608686 | Gọi ngay,otocomvn,2025-12-26
2017 - Hyundai Santa Fe - Hyundai Santa Fe 2017,https://oto.com.vn/mua-ban-xe-hyundai-santa-fe-ha-noi/2017-aidxc23398021,555 triệu,2017 - Hyundai Santa Fe - Hyundai Santa Fe 2017 | Máy xăng | Số tự động | Xe cũ | 555 triệu | Mạnh Hướng Nhà Quê | Hà Nội | 0896687000 | Gọi ngay,otocomvn,2025-12-26
2016 - Ford EcoSport Titanium - Ford EcoSport 2017 Titanium 70.000 km,https://oto.com.vn/mua-ban-xe-ford-ecosport-hcm/2017-titanium-70000-km-aidxc23397649,310 triệu,2016 - Ford EcoSport Titanium - Ford EcoSport 2017 Titanium 70.000 km | 70.000 km | Máy xăng | Số tự động | Xe cũ | 310 triệu | Vinh | Tp.HCM | 0984884744 | Gọi ngay,otocomvn,2025-12-26
"2016 - Hyundai Grand i10 Hatchback 1.2 MT Base - Xe đủ hồ sơ, xem xe ở Việt Trì- Phú Thọ",https://oto.com.vn/mua-ban-xe-hyundai-grand-i10-ha-noi/xe-du-ho-so-xem-xe-o-viet-tri-phu-tho-aidxc23363210,158 triệu,"2016 - Hyundai Grand i10 Hatchback 1.2 MT Base - Xe đủ hồ sơ, xem xe ở Việt Trì- Phú Thọ | 130.000 km | Máy xăng | Số sàn | Xe cũ | 158 triệu | Thanh Hai | Hà Nội | 0973970599 | Gọi ngay",otocomvn,2025-12-26
2010 - Toyota Corolla Altis 2.0V  - Mới bảo dưỡng,https://oto.com.vn/mua-ban-xe-toyota-corolla-altis-binh-dinh/moi-bao-duong-aidxc23392683,295 triệu,2010 - Toyota Corolla Altis 2.0V - Mới bảo dưỡng | 97.000 km | Máy xăng | Số tự động | Xe cũ | 295 triệu | Used Car Dealer T... | Bình Định | 0905004288 | Gọi ngay,otocomvn,2025-12-26
2011 - Ford Fiesta S 1.6 AT - Bán xe hatchback 2011 giá tốt tại Quy Nhơn,https://oto.com.vn/mua-ban-xe-ford-fiesta-binh-dinh/ban-xe-hatchback-2011-gia-tot-tai-quy-nhon-aidxc23389689,197 triệu,2011 - Ford Fiesta S 1.6 AT - Bán xe hatchback 2011 giá tốt tại Quy Nhơn | 66.000 km | Máy xăng | Số tự động | Xe cũ | 197 triệu | Used Car Dealer T... | Bình Định | 0905004288 | Gọi ngay,otocomvn,2025-12-26
2009 - Toyota Corolla Altis 1.8 G - Mới bảo dưỡng,https://oto.com.vn/mua-ban-xe-toyota-corolla-altis-binh-dinh/moi-bao-duong-aidxc23381752,280 triệu,2009 - Toyota Corolla Altis 1.8 G - Mới bảo dưỡng | 107.000 km | Máy xăng | Số tự động | Xe cũ | 280 triệu | Used Car Dealer T... | Bình Định | 0905004288 | Gọi ngay,otocomvn,2025-12-26
2010 - Hyundai Grand i10 Hatchback 1.2 AT - Mới bảo dưỡng,https://oto.com.vn/mua-ban-xe-hyundai-grand-i10-binh-dinh/moi-bao-duong-aidxc23387347,185 triệu,2010 - Hyundai Grand i10 Hatchback 1.2 AT - Mới bảo dưỡng | 134.000 km | Máy xăng | Số tự động | Xe cũ | 185 triệu | Used Car Dealer T... | Bình Định | 0905004288 | Gọi ngay,otocomvn,2025-12-26
2022 - Suzuki XL7 - Suzuki XL7 2022 Tự động 35000 km Đỏ mận,https://oto.com.vn/mua-ban-xe-suzuki-xl7-ha-noi/2022-tu-dong-35000-km-do-man-aidxc23397062,470 triệu,2022 - Suzuki XL7 - Suzuki XL7 2022 Tự động 35000 km Đỏ mận | 35.000 km | Máy xăng | Số tự động | Xe cũ | 470 triệu | Do Tuyen | Hà Nội | 0966908529 | Gọi ngay,otocomvn,2025-12-26
2017 - Honda City 1.5 TOP CVT - Honda City 2017 CVT 56052 km,https://oto.com.vn/mua-ban-xe-honda-city-hcm/2017-cvt-56052-km-aidxc23396564,360 triệu,2017 - Honda City 1.5 TOP CVT - Honda City 2017 CVT 56052 km | 56.052 km | Máy xăng | Số tự động | Xe cũ | 360 triệu | Van Thinh Truong | Tp.HCM | 0979862633 | Gọi ngay,otocomvn,2025-12-26
2022 - Mitsubishi Xpander - Mitsubishi Xpander 2022 Nâu 225372 km,https://oto.com.vn/mua-ban-xe-mitsubishi-xpander-long-an/2022-nau-225372-km-aidxc23396463,380 triệu,2022 - Mitsubishi Xpander - Mitsubishi Xpander 2022 Nâu 225372 km | 225.372 km | Máy xăng | Số tự động | Xe cũ | 380 triệu | HUỲNH TRÍ DŨNG | Long An | 0367532830 | Gọi ngay,otocomvn,2025-12-26
"2017 - Kia Cerato 1.6 MT - Xe tư nhân chính chủ, giá tốt",https://oto.com.vn/mua-ban-xe-kia-cerato-hai-duong/xe-tu-nhan-chinh-chu-gia-tot-aidxc23393445,289 triệu,"2017 - Kia Cerato 1.6 MT - Xe tư nhân chính chủ, giá tốt | 110.000 km | Máy xăng | Số sàn | Xe cũ | 289 triệu | Salon Phong Ô tô ... | Hải Dương | 0988478009 | Gọi ngay",otocomvn,2025-12-26
2022 - Mazda CX-30 2.0L Luxury - 600 triệu,https://oto.com.vn/mua-ban-xe-mazda-cx-30-ha-noi/600-trieu-aidxc23381363,600 triệu,2022 - Mazda CX-30 2.0L Luxury - 600 triệu | 20.000 km | Máy xăng | Số tự động | Xe cũ | 600 triệu | CarAZ | Hà Nội | 0936090990 | Gọi ngay,otocomvn,2025-12-26
2020 - VinFast Fadil Tiêu Chuẩn - Bản base chạy 3vạn,https://oto.com.vn/mua-ban-xe-vinfast-fadil-ha-noi/ban-base-chay-3van-aidxc23398555,305 triệu,2020 - VinFast Fadil Tiêu Chuẩn - Bản base chạy 3vạn | 30.000 km | Máy xăng | Số tự động | Xe cũ | 305 triệu | Lê thanh tùng | Hà Nội | 0988338855 | Gọi ngay,otocomvn,2025-12-26
2024 - MG ZS 1.5 2WD Luxury - Mới lắm,https://oto.com.vn/mua-ban-xe-mg-zs-ha-noi/moi-lam-aidxc23396959,515 triệu,2024 - MG ZS 1.5 2WD Luxury - Mới lắm | 24.000 km | Máy xăng | Số tự động | Xe cũ | 515 triệu | Thế Giới Xe Ô Tô | Hà Nội | 0977645018 | Gọi ngay,otocomvn,2025-12-26
2009 - Toyota IQ - Toyota iQ 2009 60.000 km,https://oto.com.vn/mua-ban-xe-toyota-iq-hcm/2009-60000-km-aidxc23396831,490 triệu,2009 - Toyota IQ - Toyota iQ 2009 60.000 km | 60.000 km | Máy xăng | Số tự động | Xe cũ | 490 triệu | Bảo Bảo | Tp.HCM | 0903751150 | Gọi ngay,otocomvn,2025-12-26
"2010 - Suzuki Blind Van Suzuki Blind Van - Giá tốt, xem xe tại Hà Nội",https://oto.com.vn/mua-ban-xe-suzuki-blind-van-ha-noi/gia-tot-xem-xe-tai-aidxc23376649,88 triệu,"2010 - Suzuki Blind Van Suzuki Blind Van - Giá tốt, xem xe tại Hà Nội | 80.000 km | Máy xăng | Số sàn | Xe cũ | 88 triệu | Nguyên Thi Hanh | Hà Nội | 0973970599 | Gọi ngay",otocomvn,2025-12-26
2014 - Toyota Innova 2.0E - Toyota Innova 2014 2.0 E Bạc,https://oto.com.vn/mua-ban-xe-toyota-innova-ha-noi/2014-20-e-bac-aidxc23397564,260 triệu,2014 - Toyota Innova 2.0E - Toyota Innova 2014 2.0 E Bạc | 450.000 km | Máy xăng | Số sàn | Xe cũ | 260 triệu | Nguyễn Huy Hoàng | Hà Nội | 0986668790 | Gọi ngay,otocomvn,2025-12-26
2024 - Hyundai Accent 1.4 AT - Xe đẹp giá chất,https://oto.com.vn/mua-ban-xe-hyundai-accent-ha-noi/xe-dep-gia-chat-aidxc23396963,459 triệu,2024 - Hyundai Accent 1.4 AT - Xe đẹp giá chất | 20.000 km | Máy xăng | Số tự động | Xe cũ | 459 triệu | Thế Giới Xe Ô Tô | Hà Nội | 0977645018 | Gọi ngay,otocomvn,2025-12-26
2015 - Ford Ranger - Ford Ranger 2015 3.2 SX 140000 km,https://oto.com.vn/mua-ban-xe-ford-ranger-thanh-hoa/2015-32-sx-140000-km-aidxc23396582,445 triệu,2015 - Ford Ranger - Ford Ranger 2015 3.2 SX 140000 km | 140.000 km | Máy dầu | Số sàn | Xe cũ | 445 triệu | lý hoàng | Thanh Hóa | 0946259345 | Gọi ngay,otocomvn,2025-12-26
2019 - Nissan X trail 2.0 SL 2WD Premium - 560 Triệu,https://oto.com.vn/mua-ban-xe-nissan-x-trail-ha-noi/560-trieu-aidxc23379970,560 triệu,2019 - Nissan X trail 2.0 SL 2WD Premium - 560 Triệu | 75.000 km | Máy xăng | Số tự động | Xe cũ | 560 triệu | Tâm Đức Auto | Hà Nội | 0973710256 | Gọi ngay,otocomvn,2025-12-26
2015 - Kia Morning AT - Kia Morning 2015 AT - 105000 km,https://oto.com.vn/mua-ban-xe-kia-morning-hcm/2015-at-105000-km-aidxc23397684,195 triệu,2015 - Kia Morning AT - Kia Morning 2015 AT - 105000 km | 105.000 km | Máy xăng | Số tự động | Xe cũ | 195 triệu | Trần Ngọc Huy | Tp.HCM | 0774152579 | Gọi ngay,otocomvn,2025-12-26
2022 - Toyota Corolla Cross - Toyota Corolla Cross 2022 tại Hà Nội,https://oto.com.vn/mua-ban-xe-toyota-corolla-cross-ha-noi/2022-tai-aidxc23397294,700 triệu,2022 - Toyota Corolla Cross - Toyota Corolla Cross 2022 tại Hà Nội | Máy xăng | Số tự động | Xe cũ | 700 triệu | Minh Tuấn | Hà Nội | 0984751699 | Gọi ngay,otocomvn,2025-12-26
"2018 - Nissan X trail 2.0 SL 2WD Premium - Xe 5 chỗ cũ chất lượng, odo thấp tại Hà Nội",https://oto.com.vn/mua-ban-xe-nissan-x-trail-ha-noi/xe-5-cho-cu-chat-luong-odo-thap-tai-aidxc23396490,515 triệu,"2018 - Nissan X trail 2.0 SL 2WD Premium - Xe 5 chỗ cũ chất lượng, odo thấp tại Hà Nội | 81.000 km | Máy xăng | Số tự động | Xe cũ | 515 triệu | Tâm Đức Auto | Hà Nội | 0973710256 | Gọi ngay",otocomvn,2025-12-26
"2012 - Toyota Fortuner 2.7 V 4X2 AT - Đăng kiểm mới khám, mua về sử dụng ngay",https://oto.com.vn/mua-ban-xe-toyota-fortuner-ha-noi/dang-kiem-moi-kham-mua-ve-su-dung-ngay-aidxc23396300,340 triệu,"2012 - Toyota Fortuner 2.7 V 4X2 AT - Đăng kiểm mới khám, mua về sử dụng ngay | 130.000 km | Máy xăng | Số tự động | Xe cũ | 340 triệu | Tâm Đức Auto | Hà Nội | 0973710256 | Gọi ngay",otocomvn,2025-12-26
2014 - Toyota Fortuner - Toyota Fortuner 2014 1 Cầu Đen số tự động,https://oto.com.vn/mua-ban-xe-toyota-fortuner-ha-noi/2014-1-cau-den-so-tu-dong-aidxc23397410,410 triệu,2014 - Toyota Fortuner - Toyota Fortuner 2014 1 Cầu Đen số tự động | 80.000 km | Máy xăng | Số tự động | Xe cũ | 410 triệu | Nguyễn Quang Hải | Hà Nội | 0792007358 | Gọi ngay,otocomvn,2025-12-26
2024 - Toyota Corolla Cross 1.8 HV - Siêu tiết kiệm - Bảo về môi trường,https://oto.com.vn/mua-ban-xe-toyota-corolla-cross-ha-noi/sieu-tiet-kiem-bao-ve-moi-truong-aidxc23398580,919 triệu,2024 - Toyota Corolla Cross 1.8 HV - Siêu tiết kiệm - Bảo về môi trường | 9.000 km | Hybrid | Số tự động | Xe cũ | 919 triệu | Trust Car | Hà Nội | 0925071888 | Gọi ngay,otocomvn,2025-12-26
"2018 - Honda Jazz V - Xe gia đình sử dụng, nội ngoại thất đẹp",https://oto.com.vn/mua-ban-xe-honda-jazz-ha-noi/xe-gia-dinh-su-dung-noi-ngoai-that-dep-aidxc23397021,340 triệu,"2018 - Honda Jazz V - Xe gia đình sử dụng, nội ngoại thất đẹp | 60.000 km | Máy xăng | Số tự động | Xe cũ | 340 triệu | Tâm Đức Auto | Hà Nội | 0973710256 | Gọi ngay",otocomvn,2025-12-26
"2023 - Toyota Veloz Cross 1.5 CVT - Toyota Veloz Cross sx 2023 siêu đẹp Cam kết về chất lượng, hỗ trợ trả góp",https://oto.com.vn/mua-ban-xe-toyota-veloz-cross-ha-noi/sx-2023-sieu-dep-cam-ket-ve-chat-luong-ho-tro-tra-gop-aidxc23380784,499 triệu,"2023 - Toyota Veloz Cross 1.5 CVT - Toyota Veloz Cross sx 2023 siêu đẹp Cam kết về chất lượng, hỗ trợ trả góp | 60.000 km | Máy xăng | Số tự động | Xe cũ | 499 triệu | Tuấn Kiệt Auto | Hà Nội | 0944338899 | Gọi ngay",otocomvn,2025-12-26
2014 - Mercedes-Benz S400 3.0 V6 - S400 sx2014 1 chủ từ mới siêu đẹp,https://oto.com.vn/mua-ban-xe-mercedes-benz-s400-ha-noi/sx2014-1-chu-tu-moi-sieu-dep-aidxc23398412,1 tỉ 050 triệu,2014 - Mercedes-Benz S400 3.0 V6 - S400 sx2014 1 chủ từ mới siêu đẹp | 70.000 km | Máy xăng | Số tự động | Xe cũ | 1 tỉ 050 triệu | Tuấn Kiệt Auto | Hà Nội | 0944338899 | Gọi ngay,otocomvn,2025-12-26
2025 - VinFast VF 3 - VF3 mua đứt pin sx 2025 odo 4 nghìn km như mới,https://oto.com.vn/mua-ban-xe-vinfast-vf3-ha-noi/mua-dut-pin-sx-2025-odo-4-nghin-km-nhu-moi-aidxc23398274,270 triệu,2025 - VinFast VF 3 - VF3 mua đứt pin sx 2025 odo 4 nghìn km như mới | 4.000 km | Điện | Số tự động | Xe cũ | 270 triệu | Tuấn Kiệt Auto | Hà Nội | 0944338899 | Gọi ngay,otocomvn,2025-12-26
"2023 - Kia Carnival 2.2D Signature - Canival 2.2 Signature 2023 máy dầu, chạy 4,8 vạn siêu đẹp",https://oto.com.vn/mua-ban-xe-kia-carnival-ha-noi/canival-22-signature-2023-may-dau-chay-48-van-sieu-dep-aidxc23398263,1 tỉ 250 triệu,"2023 - Kia Carnival 2.2D Signature - Canival 2.2 Signature 2023 máy dầu, chạy 4,8 vạn siêu đẹp | 48.000 km | Máy dầu | Số tự động | Xe cũ | 1 tỉ 250 triệu | Tuấn Kiệt Auto | Hà Nội | 0944338899 | Gọi ngay",otocomvn,2025-12-26
2017 - Mercedes-Benz GLC 250 4Matic - GLC 250 4Matic 2017 chạy 7 vạn siêu đẹp,https://oto.com.vn/mua-ban-xe-mercedes-benz-glc-250-ha-noi/4matic-2017-chay-7-van-sieu-dep-aidxc23387211,799 triệu,2017 - Mercedes-Benz GLC 250 4Matic - GLC 250 4Matic 2017 chạy 7 vạn siêu đẹp | 70.000 km | Máy xăng | Số tự động | Xe cũ | 799 triệu | Tuấn Kiệt Auto | Hà Nội | 0944338899 | Gọi ngay,otocomvn,2025-12-26
2022 - VinFast LUX A2.0 Tiêu chuẩn - VinFast Lux A 2.0 Tiêu chuẩn 2022 siêu đẹp,https://oto.com.vn/mua-ban-xe-vinfast-lux-a20-ha-noi/lux-a-20-tieu-chuan-2022-sieu-dep-aidxc23387116,499 triệu,2022 - VinFast LUX A2.0 Tiêu chuẩn - VinFast Lux A 2.0 Tiêu chuẩn 2022 siêu đẹp | 60.000 km | Máy xăng | Số tự động | Xe cũ | 499 triệu | Tuấn Kiệt Auto | Hà Nội | 0944338899 | Gọi ngay,otocomvn,2025-12-26
