title,url,price_raw,info_raw,source,crawl_date
"Xe cũ 2018   Maserati Levante 3.0 V6 - 2018  2 Tỷ 199 Triệu   Hà Nội    Mã: 6491936   *Xe nhập khẩu, màu đen, máy xăng 3.0 L, số tự động, 5 chỗ , đã đi 40,000 km ...   Tình trạng đẹp không lỗi bao test toàn quốc
Xe dân ký gửi giao dịch trực tiếp với chủ xe
Có hỗ trợ bank
Xe wrap cam ( gốc màu đen )",https://bonbanh.com/xe-maserati-levante-3.0-v6-2018-6491936,2 Tỷ 199 Triệu,"Xe cũ | 2018 | Maserati Levante 3.0 V6 - 2018 | 2 Tỷ 199 Triệu | Hà Nội | Mã: 6491936 | *Xe nhập khẩu, màu đen, máy xăng 3.0 L, số tự động, 5 chỗ , đã đi 40,000 km ... | Tình trạng đẹp không lỗi bao test toàn quốc Xe dân ký gửi giao dịch trực tiếp với chủ xe Có hỗ trợ bank Xe wrap cam ( gốc màu đen ) | Liên hệ: | Flex Car | Mỹ đình Peark - Số 01 Châu văn Liêm , Mễ Trì - Nam Từ Liêm Hà Nội | ĐT: 0903 315 555",bonbanh,2026-01-09
"Xe cũ 2022   Mercedes Benz GLC 300 4Matic Coupe - 2022  1 Tỷ 799 Triệu   TP HCM    Mã: 6456875   *Xe nhập khẩu, màu đen, máy xăng 2.0 L, số tự động, 5 chỗ , đã đi 54,000 km ...   Mercedes-Benz GLC 300 4MATIC Coupe Model 2023 – Sang trọng, đẳng cấp Giá bán tại Auto Hồng Phúc Thông tin xe: • Màu Đen – Nội thất Nâu • Sản xuất 2022 • Động cơ I4 ...",https://bonbanh.com/xe-mercedes_benz-glc-300-4matic-coupe-2022-6456875,1 Tỷ 799 Triệu,"Xe cũ | 2022 | Mercedes Benz GLC 300 4Matic Coupe - 2022 | 1 Tỷ 799 Triệu | TP HCM | Mã: 6456875 | *Xe nhập khẩu, màu đen, máy xăng 2.0 L, số tự động, 5 chỗ , đã đi 54,000 km ... | Mercedes-Benz GLC 300 4MATIC Coupe Model 2023 – Sang trọng, đẳng cấp Giá bán tại Auto Hồng Phúc Thông tin xe: • Màu Đen – Nội thất Nâu • Sản xuất 2022 • Động cơ I4 ... | Liên hệ: | Auto Hồng Phúc | C5/15B, Bình Hưng, Bình Chánh TP HCM | ĐT: 0907 222 222 - 0977 775 882",bonbanh,2026-01-09
"Xe cũ 2024   Mazda 3 1.5L Sport Premium - 2024  675 Triệu   TP HCM    Mã: 6605807   *Xe lắp ráp trong nước, màu đỏ, máy xăng 1.5 L, số tự động, 5 chỗ , đã đi 4,000 km ...   Mazda 3 1.5 Premium Hb sx 2024. 1 chủ, odo 4.000km.
- Cam kết khung gầm, động cơ, hộp số zin, odo chuẩn.
- Không đâm đụng, ngập nước, thuỷ kick.
- Xem xe quận 8, hcm",https://bonbanh.com/xe-mazda-3-1.5l-sport-premium-2024-6605807,675 Triệu,"Xe cũ | 2024 | Mazda 3 1.5L Sport Premium - 2024 | 675 Triệu | TP HCM | Mã: 6605807 | *Xe lắp ráp trong nước, màu đỏ, máy xăng 1.5 L, số tự động, 5 chỗ , đã đi 4,000 km ... | Mazda 3 1.5 Premium Hb sx 2024. 1 chủ, odo 4.000km. - Cam kết khung gầm, động cơ, hộp số zin, odo chuẩn. - Không đâm đụng, ngập nước, thuỷ kick. - Xem xe quận 8, hcm | Liên hệ: | Trust Cars | 1076 Đường Tạ Quang Bửu, Phường 6, Quận 8 TP HCM | ĐT: 0901 118 855",bonbanh,2026-01-09
"Xe cũ 2024   Hyundai Venue 1.0 T-GDi Đặc Biệt - 2024  515 Triệu   Đà Nẵng    Mã: 6605030   *Xe lắp ráp trong nước, màu trắng, máy xăng 1.0 L, số tự động, 5 chỗ , đã đi 26,000 km ...   _ Lên sóng mẫu xe gầm cao phân khúc B ̉ Đ ̣̆ ̣̂ siêu lướt . Xe một chủ mua mới từ đầu . Lăn bánh chuẩn 2,6 vạn . Bảo dưỡng Full lịch sử tại hãng . Nội - ngoại thất - ...",https://bonbanh.com/xe-hyundai-venue-1.0-t-gdi-dac-biet-2024-6605030,515 Triệu,"Xe cũ | 2024 | Hyundai Venue 1.0 T-GDi Đặc Biệt - 2024 | 515 Triệu | Đà Nẵng | Mã: 6605030 | *Xe lắp ráp trong nước, màu trắng, máy xăng 1.0 L, số tự động, 5 chỗ , đã đi 26,000 km ... | _ Lên sóng mẫu xe gầm cao phân khúc B ̉ Đ ̣̆ ̣̂ siêu lướt . Xe một chủ mua mới từ đầu . Lăn bánh chuẩn 2,6 vạn . Bảo dưỡng Full lịch sử tại hãng . Nội - ngoại thất - ... | Liên hệ: | Khoa Chương Auto | 38 - 40 Nguyễn Phước Lan - Cẩm Lệ Đà Nẵng | ĐT: 0905 763 814",bonbanh,2026-01-09
"Xe cũ 2010   Toyota Yaris 1.3 AT - 2010  228 Triệu   Hà Nội    Mã: 6604965   *Xe nhập khẩu, màu đỏ, máy xăng 1.3 L, số tự động, 5 chỗ , đã đi 90,000 km ...   Cần bán yaris 2010 số tự động bản nhập nhật 1.3 xe zin đét cả xe không lỗi nhỏ máy số keo chỉ zin
Không tai nạn ngập nước xem xe ở hoàng mai hà nội ai có nhu cầu lh trực ...",https://bonbanh.com/xe-toyota-yaris-1.3-at-2010-6604965,228 Triệu,"Xe cũ | 2010 | Toyota Yaris 1.3 AT - 2010 | 228 Triệu | Hà Nội | Mã: 6604965 | *Xe nhập khẩu, màu đỏ, máy xăng 1.3 L, số tự động, 5 chỗ , đã đi 90,000 km ... | Cần bán yaris 2010 số tự động bản nhập nhật 1.3 xe zin đét cả xe không lỗi nhỏ máy số keo chỉ zin Không tai nạn ngập nước xem xe ở hoàng mai hà nội ai có nhu cầu lh trực ... | Liên hệ: | Chợ Ô Tô 28 Phạm Tu | 28 Phạm Tu, Hoàng Mai, Hà Nội Hà Nội | ĐT: 0839 318 565",bonbanh,2026-01-09
"Xe cũ 2016   Kia Morning Si AT - 2016  240 Triệu   Vĩnh Phúc    Mã: 6448068   *Xe lắp ráp trong nước, màu nâu, máy xăng 1.25 L, số tự động, 5 chỗ , đã đi 100,000 km ...   Xe em cực chất tên tư nhân nhân một chủ từ đầu, cam kết không lỗi nhỏ, máy zin vỏ zin, xe chỉ việc chạy, khám phí còn dài, bác nào thích alo e luân nhé!",https://bonbanh.com/xe-kia-morning-si-at-2016-6448068,240 Triệu,"Xe cũ | 2016 | Kia Morning Si AT - 2016 | 240 Triệu | Vĩnh Phúc | Mã: 6448068 | *Xe lắp ráp trong nước, màu nâu, máy xăng 1.25 L, số tự động, 5 chỗ , đã đi 100,000 km ... | Xe em cực chất tên tư nhân nhân một chủ từ đầu, cam kết không lỗi nhỏ, máy zin vỏ zin, xe chỉ việc chạy, khám phí còn dài, bác nào thích alo e luân nhé! | Liên hệ: | Sàn giao dịch Ô tô Vĩnh Phúc | QL2 - Thắng Lợi - Hương Canh Vĩnh Phúc | ĐT: 0982 555 556",bonbanh,2026-01-09
"Xe cũ 2023   BMW 7 Series 735i Pure Excellence - 2023  4 Tỷ 279 Triệu   TP HCM    Mã: 6613341   *Xe nhập khẩu, màu đen, xe hybrid 3.0 L, số tự động, 5 chỗ , đã đi 6,399 km ...   #BMW_735i bản Pure Excellence sản xuất 2023 lăn bánh 6.399 km
Mẫu "" S Class "" nhà BMW , thiết kế hiện đại , sang trọng nhưng vẫn đậm chất thể thao !",https://bonbanh.com/xe-bmw-7_series-735i-pure-excellence-2023-6613341,4 Tỷ 279 Triệu,"Xe cũ | 2023 | BMW 7 Series 735i Pure Excellence - 2023 | 4 Tỷ 279 Triệu | TP HCM | Mã: 6613341 | *Xe nhập khẩu, màu đen, xe hybrid 3.0 L, số tự động, 5 chỗ , đã đi 6,399 km ... | #BMW_735i bản Pure Excellence sản xuất 2023 lăn bánh 6.399 km Mẫu "" S Class "" nhà BMW , thiết kế hiện đại , sang trọng nhưng vẫn đậm chất thể thao ! | Liên hệ: | Mr Phong La | Số 01 Lô E - Đường số 1 - KDC Phú Mỹ - Vạn Phát Hưng - P. Phú ... TP HCM | ĐT: 0909 909 109",bonbanh,2026-01-09
"Xe cũ 2023   Suzuki Swift GLX 1.2 AT - 2023  508 Triệu   Bình Dương    Mã: 6593458   *Xe nhập khẩu, màu trắng, máy xăng 1.2 L, số tự động, 5 chỗ , đã đi 46,000 km ...   Tên xe : Suzuki Swift 2023
Biển số : 60K 44874
Odo: 46.000 Km
Phiên bản : 1.2AT
Option trang bị thêm: film cách nhiệt, thảm sàn, màn hình, cam hành trình
- Tình trạng xe : xe đẹp không ...",https://bonbanh.com/xe-suzuki-swift-glx-1.2-at-2023-6593458,508 Triệu,"Xe cũ | 2023 | Suzuki Swift GLX 1.2 AT - 2023 | 508 Triệu | Bình Dương | Mã: 6593458 | *Xe nhập khẩu, màu trắng, máy xăng 1.2 L, số tự động, 5 chỗ , đã đi 46,000 km ... | Tên xe : Suzuki Swift 2023 Biển số : 60K 44874 Odo: 46.000 Km Phiên bản : 1.2AT Option trang bị thêm: film cách nhiệt, thảm sàn, màn hình, cam hành trình - Tình trạng xe : xe đẹp không ... | Liên hệ: | Khánh Huyền | Bình Dương Bình Dương | ĐT: 0939 892 788",bonbanh,2026-01-09
"Xe cũ 2021   Mazda CX 30 Premium 2.0 AT - 2021  609 Triệu   Hà Nội    Mã: 6564416   *Xe nhập khẩu, màu trắng, máy xăng 2.0 L, số tự động, 5 chỗ , đã đi 40,000 km ...   - Check test toàn quốc theo yêu cầu
- Cam kết xe không đâm đụng, không ngập nước, máy số nguyên bản
- Pháp lý rõ ràng, sang tên nhanh gọn
- Hỗ trợ giao xe toàn quốc
- Hỗ ...",https://bonbanh.com/xe-mazda-cx-30-premium-2.0-at-2021-6564416,609 Triệu,"Xe cũ | 2021 | Mazda CX 30 Premium 2.0 AT - 2021 | 609 Triệu | Hà Nội | Mã: 6564416 | *Xe nhập khẩu, màu trắng, máy xăng 2.0 L, số tự động, 5 chỗ , đã đi 40,000 km ... | - Check test toàn quốc theo yêu cầu - Cam kết xe không đâm đụng, không ngập nước, máy số nguyên bản - Pháp lý rõ ràng, sang tên nhanh gọn - Hỗ trợ giao xe toàn quốc - Hỗ ... | Liên hệ: | Thuận Phúc Lâm | 686 Nguyễn Văn Cừ, Long Biên Hà Nội | ĐT: 0971 572 222",bonbanh,2026-01-09
"Xe cũ 2016   Kia Morning Si AT - 2016  222 Triệu   Bình Dương    Mã: 6402954   *Xe lắp ráp trong nước, màu đỏ, máy xăng 1.25 L, số tự động, 5 chỗ , đã đi 52,000 km ...   Bán xe Kia Morning 2016, 1 chủ, odo 52000km.
Trang bị Nội thất ghế da cao cấp, Màn hình giải trí DVD kết hợp Camera lùi, Cổng kết nối USB, điều hòa hai chiều, vô lăng tích hợp ...",https://bonbanh.com/xe-kia-morning-si-at-2016-6402954,222 Triệu,"Xe cũ | 2016 | Kia Morning Si AT - 2016 | 222 Triệu | Bình Dương | Mã: 6402954 | *Xe lắp ráp trong nước, màu đỏ, máy xăng 1.25 L, số tự động, 5 chỗ , đã đi 52,000 km ... | Bán xe Kia Morning 2016, 1 chủ, odo 52000km. Trang bị Nội thất ghế da cao cấp, Màn hình giải trí DVD kết hợp Camera lùi, Cổng kết nối USB, điều hòa hai chiều, vô lăng tích hợp ... | Liên hệ: | Auto 168 | Bình Đức 1 - P. Thuận Hoà - Tx. Thuận An Bình Dương | ĐT: 0896 222 277 - 0908 848 168",bonbanh,2026-01-09
"Xe cũ 2022   Mazda 3 1.5L Luxury - 2022  529 Triệu   Hà Nội    Mã: 6586402   *Xe lắp ráp trong nước, màu xanh, máy xăng 1.5 L, số tự động, 5 chỗ , đã đi 51,000 km ...   Autotronghoa bán
Mazda 3 Luxury 2022
Odo 5,1v km bảo dưỡng full hãng .
Ghế tài chỉnh điện, phanh tay điện tử, Auto hold, 2 vị trí nhớ ghế lái, ga tự động
Cam kết xe đẹp không ...",https://bonbanh.com/xe-mazda-3-1.5l-luxury-2022-6586402,529 Triệu,"Xe cũ | 2022 | Mazda 3 1.5L Luxury - 2022 | 529 Triệu | Hà Nội | Mã: 6586402 | *Xe lắp ráp trong nước, màu xanh, máy xăng 1.5 L, số tự động, 5 chỗ , đã đi 51,000 km ... | Autotronghoa bán Mazda 3 Luxury 2022 Odo 5,1v km bảo dưỡng full hãng . Ghế tài chỉnh điện, phanh tay điện tử, Auto hold, 2 vị trí nhớ ghế lái, ga tự động Cam kết xe đẹp không ... | Liên hệ: | Auto Trọng Hòa | 24 Nguyễn Văn Cừ , Long Biên Hà Nội | ĐT: 0912 139 769 - 0968 588 769",bonbanh,2026-01-09
"Xe cũ 2023   Hyundai Accent 1.4 AT - 2023  455 Triệu   TP HCM    Mã: 6558463   *Xe lắp ráp trong nước, màu trắng, máy xăng 1.4 L, số tự động, 5 chỗ , đã đi 39,000 km ...   HYUNDAI ACCENT 1.4 AT TIÊU CHUẨN 2023
Xe biển trắng gia đình, 1 chủ từ đầu mua mới
Odo: chỉ 39.000 km (Odo chuẩn không tua)
Xem xe lái thử tại nhà
Hỗ trợ bank 70% - Thanh toán ...",https://bonbanh.com/xe-hyundai-accent-1.4-at-2023-6558463,455 Triệu,"Xe cũ | 2023 | Hyundai Accent 1.4 AT - 2023 | 455 Triệu | TP HCM | Mã: 6558463 | *Xe lắp ráp trong nước, màu trắng, máy xăng 1.4 L, số tự động, 5 chỗ , đã đi 39,000 km ... | HYUNDAI ACCENT 1.4 AT TIÊU CHUẨN 2023 Xe biển trắng gia đình, 1 chủ từ đầu mua mới Odo: chỉ 39.000 km (Odo chuẩn không tua) Xem xe lái thử tại nhà Hỗ trợ bank 70% - Thanh toán ... | Liên hệ: | Trần Đức Nam | Ngã Tư Bình Phước, Thành Phố Thủ Đức TP HCM | ĐT: 0977 337 289",bonbanh,2026-01-09
"Xe cũ 2024   BMW 3 Series 320i Sport Line - 2024  1 Tỷ 479 Triệu   Hà Nội    Mã: 6548762   *Xe lắp ráp trong nước, màu trắng, máy xăng 2.0 L, số tự động, 5 chỗ , đã đi 10,000 km ...   BMW 320i sport line Năm Sx: 2024 ODO:10.000 km, check test thoải mái Động cơ 2.0 option: - Điều hoà tự động 3 vùng - màn hình hiển thị điện tử - 3 chế độ lái - 2 ...",https://bonbanh.com/xe-bmw-3_series-320i-sport-line-2024-6548762,1 Tỷ 479 Triệu,"Xe cũ | 2024 | BMW 3 Series 320i Sport Line - 2024 | 1 Tỷ 479 Triệu | Hà Nội | Mã: 6548762 | *Xe lắp ráp trong nước, màu trắng, máy xăng 2.0 L, số tự động, 5 chỗ , đã đi 10,000 km ... | BMW 320i sport line Năm Sx: 2024 ODO:10.000 km, check test thoải mái Động cơ 2.0 option: - Điều hoà tự động 3 vùng - màn hình hiển thị điện tử - 3 chế độ lái - 2 ... | Liên hệ: | Z Auto | 16 Lê Đức Thọ, Mỹ Đình 2, Nam Từ Liêm Hà Nội | ĐT: 0969 933 779 - 0364 636 999",bonbanh,2026-01-09
"Xe cũ 2016   Mercedes Benz GLS 400 4Matic - 2016  1 Tỷ 525 Triệu   Hà Nội    Mã: 6457667   *Xe nhập khẩu, màu trắng, máy xăng 3.0 L, số tự động, 7 chỗ , đã đi 99,000 km ...   Chào bán MERCEDES BENZ GLS400 4Matic sản xuất 2016, đã lăn bánh 99.000km, đã check kiểm tra chất lượng tại chính hãng.
Xe được trang bị nhiều option cao cấp: ...",https://bonbanh.com/xe-mercedes_benz-gls-400-4matic-2016-6457667,1 Tỷ 525 Triệu,"Xe cũ | 2016 | Mercedes Benz GLS 400 4Matic - 2016 | 1 Tỷ 525 Triệu | Hà Nội | Mã: 6457667 | *Xe nhập khẩu, màu trắng, máy xăng 3.0 L, số tự động, 7 chỗ , đã đi 99,000 km ... | Chào bán MERCEDES BENZ GLS400 4Matic sản xuất 2016, đã lăn bánh 99.000km, đã check kiểm tra chất lượng tại chính hãng. Xe được trang bị nhiều option cao cấp: ... | Liên hệ: | Auto HHDC - Vũ Trụ Xe Sang | Mr Dũng - 106 Nguyễn Khánh Toàn, Cầu Giấy Hà Nội | ĐT: 0948 889 090 - 0888 998 295",bonbanh,2026-01-09
"Xe cũ 2023   Toyota Avanza Premio 1.5 MT - 2023  430 Triệu   Gia Lai    Mã: 6442812   *Xe lắp ráp trong nước, màu trắng, máy xăng 1.5 L, số tay, 7 chỗ , đã đi 80,000 km ...   Toyota Avanza số sàn sản xuất 2023. Chạy 8 vạn
- Xe cam kết không đâm đụng, không ngập nước, bao check hãng toàn quốc.
- Hỗ trợ sang tên đổi chủ, thủ tục giấy tờ ...",https://bonbanh.com/xe-toyota-avanza-premio-1.5-mt-2023-6442812,430 Triệu,"Xe cũ | 2023 | Toyota Avanza Premio 1.5 MT - 2023 | 430 Triệu | Gia Lai | Mã: 6442812 | *Xe lắp ráp trong nước, màu trắng, máy xăng 1.5 L, số tay, 7 chỗ , đã đi 80,000 km ... | Toyota Avanza số sàn sản xuất 2023. Chạy 8 vạn - Xe cam kết không đâm đụng, không ngập nước, bao check hãng toàn quốc. - Hỗ trợ sang tên đổi chủ, thủ tục giấy tờ ... | Liên hệ: | Ô Tô Hiếu Kiều | 169 Nguyễn Tất Thành, Tp. Pleiku, tỉnh Gia Lai Gia Lai | ĐT: 0905 190 346 - 0931 624 968",bonbanh,2026-01-09
"Xe cũ 2008   Acura MDX SH-AWD - 2008  395 Triệu   Hà Nội    Mã: 6592980   *Xe nhập khẩu, màu ghi, máy xăng 3.7 L, số tự động, 7 chỗ , đã đi 71,000 km ...   Honda ACURA MDX 3.7 shawwd sx 2008 biển 1 chủ sử dụng từ đầu đẹp xuất sắc
Gầm bệ trắng phau, ghế da zin xanh biếc, máy zin dàn cò êm thầm thì
Các bác yêu xe đẹp thích sưu ...",https://bonbanh.com/xe-acura-mdx-sh-awd-2008-6592980,395 Triệu,"Xe cũ | 2008 | Acura MDX SH-AWD - 2008 | 395 Triệu | Hà Nội | Mã: 6592980 | *Xe nhập khẩu, màu ghi, máy xăng 3.7 L, số tự động, 7 chỗ , đã đi 71,000 km ... | Honda ACURA MDX 3.7 shawwd sx 2008 biển 1 chủ sử dụng từ đầu đẹp xuất sắc Gầm bệ trắng phau, ghế da zin xanh biếc, máy zin dàn cò êm thầm thì Các bác yêu xe đẹp thích sưu ... | Liên hệ: | Auto 4.0 | 444 Nguyễn Văn Cừ - Long Biên Hà Nội | ĐT: 0968 721 551",bonbanh,2026-01-09
"Xe cũ 2017   Ford Transit Luxury - 2017  400 Triệu   TP HCM    Mã: 6568418   *Xe lắp ráp trong nước, màu trắng, máy dầu 2.4 L, số tay, 16 chỗ , đã đi 112,000 km ...   Ford transit 16c ghế vàng nội thất mới leng keng, xe chở nhân viên công ty. Máy móc êm ru nguyên zin không phải bàn cải. Nội thấtvaf ngoại thất như xe mới luôn ạ. A/e gần tết ...",https://bonbanh.com/xe-ford-transit-luxury-2017-6568418,400 Triệu,"Xe cũ | 2017 | Ford Transit Luxury - 2017 | 400 Triệu | TP HCM | Mã: 6568418 | *Xe lắp ráp trong nước, màu trắng, máy dầu 2.4 L, số tay, 16 chỗ , đã đi 112,000 km ... | Ford transit 16c ghế vàng nội thất mới leng keng, xe chở nhân viên công ty. Máy móc êm ru nguyên zin không phải bàn cải. Nội thấtvaf ngoại thất như xe mới luôn ạ. A/e gần tết ... | Liên hệ: | Thái Duy | Tân Phú TP HCM | ĐT: 0327 977 208",bonbanh,2026-01-09
"Xe cũ 2022   Kia Soluto 1.4 AT Deluxe - 2022  355 Triệu   Bắc Ninh    Mã: 6528010   *Xe lắp ráp trong nước, màu đen, máy xăng 1.4 L, số tự động, 5 chỗ , đã đi 50,000 km ...   E cần bán kia suluto-2022 -1.4AT
Tư nhân một chủ mua từ mới xe đẹp ko lỗi nhỏ",https://bonbanh.com/xe-kia-soluto-1.4-at-deluxe-2022-6528010,355 Triệu,"Xe cũ | 2022 | Kia Soluto 1.4 AT Deluxe - 2022 | 355 Triệu | Bắc Ninh | Mã: 6528010 | *Xe lắp ráp trong nước, màu đen, máy xăng 1.4 L, số tự động, 5 chỗ , đã đi 50,000 km ... | E cần bán kia suluto-2022 -1.4AT Tư nhân một chủ mua từ mới xe đẹp ko lỗi nhỏ | Liên hệ: | Auto 99 | Trung Kênh, Lương Tài Bắc Ninh | ĐT: 0972 396 889",bonbanh,2026-01-09
"Xe cũ 2017   Honda CRV 2.4 AT - TG - 2017  579 Triệu   Hà Nội    Mã: 6269083   *Xe lắp ráp trong nước, màu xám, máy xăng 2.4 L, số tự động, 5 chỗ , đã đi 10,000 km ...   BÁN HONDA CR-V 2.4 TG SẢN XUẤT 2017 – MÀU TITAN CỰC MỚI – ODO 100.000 KM Thông tin chi tiết:
Hãng/Mẫu xe: Honda CR-V 2.4 TG
Năm sản xuất: 2017
Động cơ: 2.4L mạnh mẽ – ...",https://bonbanh.com/xe-honda-crv-2.4-at---tg-2017-6269083,579 Triệu,"Xe cũ | 2017 | Honda CRV 2.4 AT - TG - 2017 | 579 Triệu | Hà Nội | Mã: 6269083 | *Xe lắp ráp trong nước, màu xám, máy xăng 2.4 L, số tự động, 5 chỗ , đã đi 10,000 km ... | BÁN HONDA CR-V 2.4 TG SẢN XUẤT 2017 – MÀU TITAN CỰC MỚI – ODO 100.000 KM Thông tin chi tiết: Hãng/Mẫu xe: Honda CR-V 2.4 TG Năm sản xuất: 2017 Động cơ: 2.4L mạnh mẽ – ... | Liên hệ: | Xe Cũ Mỗ Lao | Số 5 Nguyễn Khánh Toàn, Cầu Giấy Hà Nội | ĐT: 0989 551 779 - 0975 353 366",bonbanh,2026-01-09
"Xe cũ 2024   Kia Sonet Luxury 1.5 AT - 2024  569 Triệu   Hà Nội    Mã: 6614547   *Xe lắp ráp trong nước, màu trắng, máy xăng 1.5 L, số tự động, 5 chỗ , đã đi 17,000 km ...   Kia Sonet 1.5Luxury 2024
Odo: 1v7km
Bao check test theo yêu cầu
Hỗ trợ bank tối đa 70 % giá trị xe
SÀN Ô TÔ MỸ ĐÌNH-XE CHẤT TỪ TÂM",https://bonbanh.com/xe-kia-sonet-luxury-1.5-at-2024-6614547,569 Triệu,"Xe cũ | 2024 | Kia Sonet Luxury 1.5 AT - 2024 | 569 Triệu | Hà Nội | Mã: 6614547 | *Xe lắp ráp trong nước, màu trắng, máy xăng 1.5 L, số tự động, 5 chỗ , đã đi 17,000 km ... | Kia Sonet 1.5Luxury 2024 Odo: 1v7km Bao check test theo yêu cầu Hỗ trợ bank tối đa 70 % giá trị xe SÀN Ô TÔ MỸ ĐÌNH-XE CHẤT TỪ TÂM | Liên hệ: | Sàn Ô tô Mỹ Đình | Số 7 Trần Kim Xuyến Hà Nội | ĐT: 0981 136 666 - 0909 886 666",bonbanh,2026-01-09
"Xe cũ 2023   Mercedes Benz GLC 300 4Matic - 2023  2 Tỷ 259 Triệu   Hà Nội    Mã: 6577113   *Xe lắp ráp trong nước, màu trắng, máy xăng 2.0 L, số tự động, 5 chỗ , đã đi 27,358 km ...   #Mercedes #GLC300 All New sản xuất 2023 siêu mới, màu trắng/nội thất nâu da bò cực sang, odo 1,7 vạn miles full lịch sử bảo dưỡng chính hãng….",https://bonbanh.com/xe-mercedes_benz-glc-300-4matic-2023-6577113,2 Tỷ 259 Triệu,"Xe cũ | 2023 | Mercedes Benz GLC 300 4Matic - 2023 | 2 Tỷ 259 Triệu | Hà Nội | Mã: 6577113 | *Xe lắp ráp trong nước, màu trắng, máy xăng 2.0 L, số tự động, 5 chỗ , đã đi 27,358 km ... | #Mercedes #GLC300 All New sản xuất 2023 siêu mới, màu trắng/nội thất nâu da bò cực sang, odo 1,7 vạn miles full lịch sử bảo dưỡng chính hãng…. | Liên hệ: | Boss Car | 68 Lê Văn Lương Hà Nội | ĐT: 0983 153 398",bonbanh,2026-01-09
"Xe mới 2025   Ford Everest Ambiente 2.0L 4x2 AT - 2025  1 Tỷ 10 Triệu   Hà Nội    Mã: 4898516   *Xe nhập khẩu, màu trắng, máy dầu 2.0 L, số tự động, 7 chỗ ...   Ford Everest Ambiente 2.0L 4×2 AT - Mạnh mẽ, thể thao và mức giá hợp lý nhất trong các phiên bản Ford Everest tại Việt Nam
Kiểu Xe SUV 7 Chỗ
Động Cơ Dầu Diesel 2.0L ...",https://bonbanh.com/xe-ford-everest-ambiente-2.0l-4x2-at-2025-4898516,1 Tỷ 10 Triệu,"Xe mới | 2025 | Ford Everest Ambiente 2.0L 4x2 AT - 2025 | 1 Tỷ 10 Triệu | Hà Nội | Mã: 4898516 | *Xe nhập khẩu, màu trắng, máy dầu 2.0 L, số tự động, 7 chỗ ... | Ford Everest Ambiente 2.0L 4×2 AT - Mạnh mẽ, thể thao và mức giá hợp lý nhất trong các phiên bản Ford Everest tại Việt Nam Kiểu Xe SUV 7 Chỗ Động Cơ Dầu Diesel 2.0L ... | Liên hệ: | Mr Tùng | Hà Nội Hà Nội | ĐT: 0762 161 388",bonbanh,2026-01-09
"Xe cũ 2009   Toyota Venza 2.7 - 2009  395 Triệu   Hà Nội    Mã: 6555863   *Xe nhập khẩu, màu cát, máy xăng 2.7 L, số tự động, 5 chỗ ...   Venza 2009 số tự động.
Xe đẹp, không lỗi. Cam kết máy số nguyên bản, không đâm va tai nạn, không thủy kích, không ngập nước.
Liên hệ hotline để có giá tốt",https://bonbanh.com/xe-toyota-venza-2.7-2009-6555863,395 Triệu,"Xe cũ | 2009 | Toyota Venza 2.7 - 2009 | 395 Triệu | Hà Nội | Mã: 6555863 | *Xe nhập khẩu, màu cát, máy xăng 2.7 L, số tự động, 5 chỗ ... | Venza 2009 số tự động. Xe đẹp, không lỗi. Cam kết máy số nguyên bản, không đâm va tai nạn, không thủy kích, không ngập nước. Liên hệ hotline để có giá tốt | Liên hệ: | Chợ Ô tô Hà Đông | QL 6, Do Lộ, Yên Nghĩa, Hà Đông Hà Nội | ĐT: 0904 355 666",bonbanh,2026-01-09
"Xe cũ 2019   Mazda 2 Sport Luxury - 2019  375 Triệu   TP HCM    Mã: 6614553   *Xe nhập khẩu, màu xanh, máy xăng 1.5 L, số tự động, 5 chỗ , đã đi 42,000 km ...   ✓Loại xe: MAZDA 2 HB
✓Hộp số: Số tự động
✓Năm sản xuất: 2019
✓Màu: Xanh cavansite
✓Nội thất : Nâu (ghế zin theo xe)
✓Biển số: 85A- 042.27 (1 chủ)
✓Số km: 42.000km ...",https://bonbanh.com/xe-mazda-2-sport-luxury-2019-6614553,375 Triệu,"Xe cũ | 2019 | Mazda 2 Sport Luxury - 2019 | 375 Triệu | TP HCM | Mã: 6614553 | *Xe nhập khẩu, màu xanh, máy xăng 1.5 L, số tự động, 5 chỗ , đã đi 42,000 km ... | ✓Loại xe: MAZDA 2 HB ✓Hộp số: Số tự động ✓Năm sản xuất: 2019 ✓Màu: Xanh cavansite ✓Nội thất : Nâu (ghế zin theo xe) ✓Biển số: 85A- 042.27 (1 chủ) ✓Số km: 42.000km ... | Liên hệ: | Trương Thành Vũ | 151 Đường 59, P.14, Q. gò vấp TP HCM | ĐT: 0386 622 579",bonbanh,2026-01-09
